,Year,Scenario,Country,value
3952,2042,2.0deg,GH,623972745876.7831
3953,2042,2.0deg,GM,45905203243.81146
3954,2042,2.0deg,GN,159629774200.4441
3955,2042,2.0deg,GQ,112284806306.19543
3956,2042,2.0deg,GW,40642177038.11098
3957,2042,2.0deg,KE,1489432589903.6558
3958,2042,2.0deg,LR,107179571568.28542
3959,2042,2.0deg,LS,162474658596.3729
3960,2042,2.0deg,LY,878109865488.7483
3961,2042,2.0deg,MA,1620046578594.832
3962,2042,2.0deg,ML,965565441109.1459
3963,2042,2.0deg,MR,136278530982.77643
3964,2042,2.0deg,MW,460809167203.17505
3965,2042,2.0deg,MZ,2318191273320.642
3966,2042,2.0deg,NE,607097901654.6132
3967,2042,2.0deg,NG,5399002957459.2705
3968,2042,2.0deg,NM,539961660641.0043
3969,2042,2.0deg,RW,333816533273.28656
3970,2042,2.0deg,SD,1931737556225.9233
3971,2042,2.0deg,SL,128781249691.9124
3972,2042,2.0deg,SN,200806739769.1518
3973,2042,2.0deg,SO,476505662455.6587
3974,2042,2.0deg,SS,109905267988.56163
3975,2042,2.0deg,SZ,267673389386.3969
3976,2042,2.0deg,TD,483181344505.0337
3977,2042,2.0deg,TG,111717227712.57405
3978,2042,2.0deg,TN,926311898806.6481
3979,2042,2.0deg,TZ,1124856417203.228
3980,2042,2.0deg,UG,659608284520.9495
3981,2042,2.0deg,ZA,2246179982212.7285
3982,2042,2.0deg,ZM,1357405096789.5447
3983,2042,2.0deg,ZW,874258214655.9181
3984,2042,Reference,AO,1332032582226.1409
3985,2042,Reference,BF,439775319258.04596
3986,2042,Reference,BI,179385218827.9505
3987,2042,Reference,BJ,132793773261.35732
3988,2042,Reference,BW,455998856225.5816
3989,2042,Reference,CD,911048954944.2395
3990,2042,Reference,CF,89301505649.64087
3991,2042,Reference,CG,398707959388.2459
3992,2042,Reference,CI,416534659575.6248
3993,2042,Reference,CM,678778352153.4381
3994,2042,Reference,DJ,44043198014.16911
3995,2042,Reference,DZ,1623817414738.6377
3996,2042,Reference,EG,3038957890387.0073
3997,2042,Reference,ER,105833689185.7127
3998,2042,Reference,ET,1832494029215.551
3999,2042,Reference,GA,318311580076.6974
4000,2042,Reference,GH,669877099599.0447
4001,2042,Reference,GM,47957093514.21126
4002,2042,Reference,GN,176621984754.39148
4003,2042,Reference,GQ,127355680708.39052
4004,2042,Reference,GW,44987356434.25172
4005,2042,Reference,KE,1624797591098.54
4006,2042,Reference,LR,115914396206.31084
4007,2042,Reference,LS,157334311139.42227
4008,2042,Reference,LY,1019542784890.9547
4009,2042,Reference,MA,1711121088310.7097
4010,2042,Reference,ML,1324111653423.0432
4011,2042,Reference,MR,269697807836.69403
4012,2042,Reference,MW,491771179907.92017
4013,2042,Reference,MZ,1666838609779.4585
4014,2042,Reference,NE,639748601425.5051
4015,2042,Reference,NG,5957459976328.301
4016,2042,Reference,NM,352268942631.5586
4017,2042,Reference,RW,382866168469.7243
4018,2042,Reference,SD,2132214979854.2432
4019,2042,Reference,SL,198435556528.80893
4020,2042,Reference,SN,237649097220.40637
4021,2042,Reference,SO,536747974821.76526
4022,2042,Reference,SS,116395084963.94019
4023,2042,Reference,SZ,105173976902.81029
4024,2042,Reference,TD,508556811471.568
4025,2042,Reference,TG,75078451726.54881
4026,2042,Reference,TN,994686145822.4089
4027,2042,Reference,TZ,1231734114669.5085
4028,2042,Reference,UG,708224842461.7449
4029,2042,Reference,ZA,2833850453980.1514
4030,2042,Reference,ZM,1502598026439.7969
4031,2042,Reference,ZW,957534035240.5256
4032,2043,1.5deg,AO,1243382031976.993
4033,2043,1.5deg,BF,421823390671.9703
4034,2043,1.5deg,BI,160163182471.9356
4035,2043,1.5deg,BJ,171667922134.61392
4036,2043,1.5deg,BW,502808911180.2112
4037,2043,1.5deg,CD,956065649757.6765
4038,2043,1.5deg,CF,84710306027.77188
4039,2043,1.5deg,CG,366486690539.02484
4040,2043,1.5deg,CI,415138128554.65155
4041,2043,1.5deg,CM,625078076289.0687
4042,2043,1.5deg,DJ,36920104947.28255
4043,2043,1.5deg,DZ,1024076907017.468
4044,2043,1.5deg,EG,3103812156168.427
4045,2043,1.5deg,ER,107911962050.51744
4046,2043,1.5deg,ET,1559828361595.7886
4047,2043,1.5deg,GA,292719793281.7627
4048,2043,1.5deg,GH,723183638604.7734
4049,2043,1.5deg,GM,46508700382.164345
4050,2043,1.5deg,GN,190019621225.8254
4051,2043,1.5deg,GQ,137883033220.59735
4052,2043,1.5deg,GW,45108055861.92229
4053,2043,1.5deg,KE,1515512756045.3457
4054,2043,1.5deg,LR,128931129483.98776
4055,2043,1.5deg,LS,167747195848.73267
4056,2043,1.5deg,LY,756224745836.9729
4057,2043,1.5deg,MA,1603393708970.2686
4058,2043,1.5deg,ML,920826587938.0469
4059,2043,1.5deg,MR,149431463360.79544
4060,2043,1.5deg,MW,506025997372.9273
4061,2043,1.5deg,MZ,2417270590982.64
4062,2043,1.5deg,NE,818351512027.043
4063,2043,1.5deg,NG,6439733298222.63
4064,2043,1.5deg,NM,637909262018.2388
4065,2043,1.5deg,RW,345574151226.77844
4066,2043,1.5deg,SD,3095195699924.3276
4067,2043,1.5deg,SL,184434422919.02216
4068,2043,1.5deg,SN,239596114822.18234
4069,2043,1.5deg,SO,493511183476.85925
4070,2043,1.5deg,SS,112110567772.50783
4071,2043,1.5deg,SZ,408263209745.8251
4072,2043,1.5deg,TD,479845665507.6843
4073,2043,1.5deg,TG,175912663743.27042
4074,2043,1.5deg,TN,823152072664.907
4075,2043,1.5deg,TZ,1235200340813.911
4076,2043,1.5deg,UG,709758458160.8901
4077,2043,1.5deg,ZA,1715842034154.556
4078,2043,1.5deg,ZM,1440695003999.8782
4079,2043,1.5deg,ZW,1130344029297.1675
4080,2043,2.0deg,AO,1275289891533.332
4081,2043,2.0deg,BF,435713104245.34564
4082,2043,2.0deg,BI,164923543772.63593
4083,2043,2.0deg,BJ,179312406772.9493
4084,2043,2.0deg,BW,478932967521.0041
4085,2043,2.0deg,CD,835437308169.5559
4086,2043,2.0deg,CF,83442998824.29124
4087,2043,2.0deg,CG,378395373818.5095
4088,2043,2.0deg,CI,436173051292.7989
4089,2043,2.0deg,CM,628491040758.944
4090,2043,2.0deg,DJ,40657644678.506386
4091,2043,2.0deg,DZ,1266021477850.2668
4092,2043,2.0deg,EG,3802408183347.5444
4093,2043,2.0deg,ER,105719286178.37183
4094,2043,2.0deg,ET,1654482599804.8186
4095,2043,2.0deg,GA,296880749001.2532
4096,2043,2.0deg,GH,677849266649.9868
4097,2043,2.0deg,GM,46991498092.84665
4098,2043,2.0deg,GN,164940162822.65897
4099,2043,2.0deg,GQ,119354834268.39183
4100,2043,2.0deg,GW,42694067308.51077
4101,2043,2.0deg,KE,1555126742414.7993
4102,2043,2.0deg,LR,112433690105.19032
4103,2043,2.0deg,LS,171246779184.06143
4104,2043,2.0deg,LY,943747197469.8904
4105,2043,2.0deg,MA,1664748698992.3616
4106,2043,2.0deg,ML,1022022745992.6665
4107,2043,2.0deg,MR,142906153641.9297
4108,2043,2.0deg,MW,495100830237.691
4109,2043,2.0deg,MZ,2526901102679.877
4110,2043,2.0deg,NE,684979417397.3853
4111,2043,2.0deg,NG,5808234221151.528
4112,2043,2.0deg,NM,589539328469.8959
4113,2043,2.0deg,RW,369901086171.91174
4114,2043,2.0deg,SD,2089730746253.524
4115,2043,2.0deg,SL,136840991726.61105
4116,2043,2.0deg,SN,244689644549.64337
4117,2043,2.0deg,SO,509457514403.00183
4118,2043,2.0deg,SS,127194345032.62296
4119,2043,2.0deg,SZ,291883304799.81604
4120,2043,2.0deg,TD,516737821230.6779
4121,2043,2.0deg,TG,137426205806.40675
4122,2043,2.0deg,TN,980116049293.8556
4123,2043,2.0deg,TZ,1265350551011.7786
4124,2043,2.0deg,UG,724626972572.4819
4125,2043,2.0deg,ZA,2528621158572.1084
4126,2043,2.0deg,ZM,1437461267912.8545
4127,2043,2.0deg,ZW,968306557221.4788
4128,2043,Reference,AO,1405334516030.647
4129,2043,Reference,BF,463245859303.0666
4130,2043,Reference,BI,201473214091.6659
4131,2043,Reference,BJ,137974720830.8609
4132,2043,Reference,BW,484854481104.75604
4133,2043,Reference,CD,1000553092770.0281
4134,2043,Reference,CF,97735379250.36916
4135,2043,Reference,CG,419444798627.24054
4136,2043,Reference,CI,462152606232.5303
4137,2043,Reference,CM,710250829737.1597
4138,2043,Reference,DJ,48560639757.536285
4139,2043,Reference,DZ,1705779789910.558
4140,2043,Reference,EG,3008697184545.36
4141,2043,Reference,ER,113979364800.04944
4142,2043,Reference,ET,1993893735657.6672
4143,2043,Reference,GA,339657891919.33716
4144,2043,Reference,GH,719892706517.7451
4145,2043,Reference,GM,49043388363.24644
4146,2043,Reference,GN,192192210923.89578
4147,2043,Reference,GQ,145478754500.19086
4148,2043,Reference,GW,47159946132.32208
4149,2043,Reference,KE,1692457096522.593
4150,2043,Reference,LR,124223851804.83528
4151,2043,Reference,LS,167565084317.56207
4152,2043,Reference,LY,1044909053752.2997
4153,2043,Reference,MA,1760489186046.4016
4154,2043,Reference,ML,1399658758073.8496
4155,2043,Reference,MR,303153164344.9871
4156,2043,Reference,MW,521606494251.6168
4157,2043,Reference,MZ,1891822342957.412
4158,2043,Reference,NE,716693746879.5433
4159,2043,Reference,NG,6390076388403.257
4160,2043,Reference,NM,389803856430.97455
4161,2043,Reference,RW,417522617271.76465
4162,2043,Reference,SD,2291168490887.3027
4163,2043,Reference,SL,207367314176.43155
4164,2043,Reference,SN,248708471618.86786
4165,2043,Reference,SO,572334199054.4281
4166,2043,Reference,SS,135343124513.33307
4167,2043,Reference,SZ,113622936839.75061
4168,2043,Reference,TD,560460674588.9114
4169,2043,Reference,TG,79846821059.42488
4170,2043,Reference,TN,1037942417063.6615
4171,2043,Reference,TZ,1385022387811.1401
4172,2043,Reference,UG,765979813701.2633
4173,2043,Reference,ZA,2926752743747.0625
4174,2043,Reference,ZM,1710779552762.6184
4175,2043,Reference,ZW,1022832425610.3073
4176,2044,1.5deg,AO,1340978965607.495
4177,2044,1.5deg,BF,451926259786.05707
4178,2044,1.5deg,BI,184664152137.93268
4179,2044,1.5deg,BJ,185159668352.90253
4180,2044,1.5deg,BW,549752435232.24335
4181,2044,1.5deg,CD,1052655608652.0356
4182,2044,1.5deg,CF,90967111909.02312
4183,2044,1.5deg,CG,393145610235.0342
4184,2044,1.5deg,CI,439831651149.73157
4185,2044,1.5deg,CM,683330026223.8809
4186,2044,1.5deg,DJ,42041043829.00261
4187,2044,1.5deg,DZ,1038669448323.5305
4188,2044,1.5deg,EG,3214893168889.6694
4189,2044,1.5deg,ER,118413826408.98738
4190,2044,1.5deg,ET,1717129904697.902
4191,2044,1.5deg,GA,319729652393.9778
4192,2044,1.5deg,GH,762528921126.5068
4193,2044,1.5deg,GM,47715694658.8701
4194,2044,1.5deg,GN,190985216647.19
4195,2044,1.5deg,GQ,160109445952.2458
4196,2044,1.5deg,GW,47888706378.42976
4197,2044,1.5deg,KE,1604367588153.3982
4198,2044,1.5deg,LR,140759673395.7042
4199,2044,1.5deg,LS,179213641477.43738
4200,2044,1.5deg,LY,774660066507.5153
4201,2044,1.5deg,MA,1669736296148.7378
4202,2044,1.5deg,ML,978252432536.8635
4203,2044,1.5deg,MR,151526660400.19565
4204,2044,1.5deg,MW,535027291264.8014
4205,2044,1.5deg,MZ,2665483656078.685
4206,2044,1.5deg,NE,872105085372.2888
4207,2044,1.5deg,NG,7072971773813.458
4208,2044,1.5deg,NM,676858362568.0889
4209,2044,1.5deg,RW,374662713295.3872
4210,2044,1.5deg,SD,3328027701280.858
4211,2044,1.5deg,SL,194693874271.0211
4212,2044,1.5deg,SN,251958586757.50076
4213,2044,1.5deg,SO,535576043369.66125
4214,2044,1.5deg,SS,133834187082.75903
4215,2044,1.5deg,SZ,429144210732.8347
4216,2044,1.5deg,TD,494932079815.3766
4217,2044,1.5deg,TG,187620508227.31628
4218,2044,1.5deg,TN,880858262058.7399
4219,2044,1.5deg,TZ,1408774696286.2712
4220,2044,1.5deg,UG,783497168169.7843
4221,2044,1.5deg,ZA,2017269114719.0396
4222,2044,1.5deg,ZM,1614881619398.408
4223,2044,1.5deg,ZW,1196608015088.3137
4224,2044,2.0deg,AO,1366764392336.637
4225,2044,2.0deg,BF,463083091140.73816
4226,2044,2.0deg,BI,186045943614.9868
4227,2044,2.0deg,BJ,201836734045.50916
4228,2044,2.0deg,BW,503193552482.78986
4229,2044,2.0deg,CD,922949390601.9875
4230,2044,2.0deg,CF,91639232854.52245
4231,2044,2.0deg,CG,403250571474.9329
4232,2044,2.0deg,CI,456812653424.4674
4233,2044,2.0deg,CM,665437389269.5817
4234,2044,2.0deg,DJ,44640725791.63539
4235,2044,2.0deg,DZ,1283366053474.1123
4236,2044,2.0deg,EG,4155947068449.0815
4237,2044,2.0deg,ER,115642209594.69785
4238,2044,2.0deg,ET,1824105654189.7273
4239,2044,2.0deg,GA,317863318117.49304
4240,2044,2.0deg,GH,718571845437.445
4241,2044,2.0deg,GM,47957093514.21126
4242,2044,2.0deg,GN,167107079660.323
4243,2044,2.0deg,GQ,139851511096.57822
4244,2044,2.0deg,GW,45509092402.25406
4245,2044,2.0deg,KE,1614354492316.8254
4246,2044,2.0deg,LR,115489027166.80984
4247,2044,2.0deg,LS,180531075723.4094
4248,2044,2.0deg,LY,1015095137989.0535
4249,2044,2.0deg,MA,1735788152563.569
4250,2044,2.0deg,ML,1079101500068.4539
4251,2044,2.0deg,MR,145561541050.68237
4252,2044,2.0deg,MW,524415351709.604
4253,2044,2.0deg,MZ,2747418957034.019
4254,2044,2.0deg,NE,749000704870.7721
4255,2044,2.0deg,NG,6399905343511.061
4256,2044,2.0deg,NM,622445562764.9679
4257,2044,2.0deg,RW,395885326717.3524
4258,2044,2.0deg,SD,2282982188308.543
4259,2044,2.0deg,SL,145507990184.50665
4260,2044,2.0deg,SN,293901897605.83075
4261,2044,2.0deg,SO,545833719212.79944
4262,2044,2.0deg,SS,145690416353.39005
4263,2044,2.0deg,SZ,309746820095.0613
4264,2044,2.0deg,TD,549539640629.00635
4265,2044,2.0deg,TG,163859380466.26288
4266,2044,2.0deg,TN,1033842698764.3345
4267,2044,2.0deg,TZ,1414897141895.6223
4268,2044,2.0deg,UG,791717790340.6213
4269,2044,2.0deg,ZA,2933267725392.5737
4270,2044,2.0deg,ZM,1523026525954.2163
4271,2044,2.0deg,ZW,1043310026572.1113
4272,2044,Reference,AO,1480099116341.2913
4273,2044,Reference,BF,480937197804.85144
4274,2044,Reference,BI,225763177294.4288
4275,2044,Reference,BJ,143389688307.32153
4276,2044,Reference,BW,508070664134.3492
4277,2044,Reference,CD,1092232164593.637
4278,2044,Reference,CF,104502642620.03404
4279,2044,Reference,CG,440818998600.8549
4280,2044,Reference,CI,507383748863.15875
4281,2044,Reference,CM,752964185691.5298
4282,2044,Reference,DJ,52785119726.00645
4283,2044,Reference,DZ,1784832394455.8757
4284,2044,Reference,EG,2987995114733.781
4285,2044,Reference,ER,123412238393.48283
4286,2044,Reference,ET,2164834598868.7178
4287,2044,Reference,GA,364368280414.96436
4288,2044,Reference,GH,762948962575.0142
4289,2044,Reference,GM,50250382639.9522
4290,2044,Reference,GN,193157806345.26038
4291,2044,Reference,GQ,167225970839.77945
4292,2044,Reference,GW,50397218066.58201
4293,2044,Reference,KE,1752420758356.3513
4294,2044,Reference,LR,132914210597.11676
4295,2044,Reference,LS,178366789929.3155
4296,2044,Reference,LY,1074416815501.3005
4297,2044,Reference,MA,1817340978698.723
4298,2044,Reference,ML,1498191120128.1184
4299,2044,Reference,MR,330594428703.50946
4300,2044,Reference,MW,552984988473.7833
4301,2044,Reference,MZ,2131169308028.1643
4302,2044,Reference,NE,790938513814.1447
4303,2044,Reference,NG,6818637037757.344
4304,2044,Reference,NM,428110157819.9113
4305,2044,Reference,RW,449507743311.0642
4306,2044,Reference,SD,2402900563046.0063
4307,2044,Reference,SL,216781869534.7365
4308,2044,Reference,SN,274508933462.7047
4309,2044,Reference,SO,610836475017.5957
4310,2044,Reference,SS,155498158339.43167
4311,2044,Reference,SZ,122433995059.70267
4312,2044,Reference,TD,593302649944.7921
4313,2044,Reference,TG,85288366221.15067
4314,2044,Reference,TN,1081328504452.1907
4315,2044,Reference,TZ,1549415146769.3618
4316,2044,Reference,UG,825813322957.1182
4317,2044,Reference,ZA,3045109382238.5327
4318,2044,Reference,ZM,1928012270235.3516
4319,2044,Reference,ZW,1090496876926.7465
4320,2045,1.5deg,AO,1444536274693.1367
4321,2045,1.5deg,BF,484066086794.07153
4322,2045,1.5deg,BI,211868234057.8359
4323,2045,1.5deg,BJ,185726182476.7048
4324,2045,1.5deg,BW,625677039065.529
4325,2045,1.5deg,CD,1150867144903.2505
4326,2045,1.5deg,CF,97791090939.04393
4327,2045,1.5deg,CG,416286319154.0681
4328,2045,1.5deg,CI,466639501178.9278
4329,2045,1.5deg,CM,745879594829.4792
4330,2045,1.5deg,DJ,46989720363.496216
4331,2045,1.5deg,DZ,1067954522670.3839
4332,2045,1.5deg,EG,3318612638737.8867
4333,2045,1.5deg,ER,127143158628.49571
4334,2045,1.5deg,ET,1967780330916.7366
4335,2045,1.5deg,GA,347941540856.92957
4336,2045,1.5deg,GH,806702581094.8047
4337,2045,1.5deg,GM,49043388363.24644
4338,2045,1.5deg,GN,192071511496.2252
4339,2045,1.5deg,GQ,183038541060.75098
4340,2045,1.5deg,GW,50925968017.22581
4341,2045,1.5deg,KE,1675696745758.8618
4342,2045,1.5deg,LR,163692564653.11362
4343,2045,1.5deg,LS,191887081382.84787
4344,2045,1.5deg,LY,809771205795.4398
4345,2045,1.5deg,MA,1738362401972.837
4346,2045,1.5deg,ML,1010070966451.3815
4347,2045,1.5deg,MR,160836451684.81808
4348,2045,1.5deg,MW,570746400972.9429
4349,2045,1.5deg,MZ,2859208537105.903
4350,2045,1.5deg,NE,928908827608.9744
4351,2045,1.5deg,NG,7682666859104.552
4352,2045,1.5deg,NM,719402845127.9315
4353,2045,1.5deg,RW,405546729639.6785
4354,2045,1.5deg,SD,3565036522155.385
4355,2045,1.5deg,SL,205556822761.37292
4356,2045,1.5deg,SN,292541028659.51715
4357,2045,1.5deg,SO,579430915325.8093
4358,2045,1.5deg,SS,157168697734.79416
4359,2045,1.5deg,SZ,453885807075.7765
4360,2045,1.5deg,TD,512794073883.927
4361,2045,1.5deg,TG,200535346988.0679
4362,2045,1.5deg,TN,956374769885.1748
4363,2045,1.5deg,TZ,1595800370970.9424
4364,2045,1.5deg,UG,859760173230.5763
4365,2045,1.5deg,ZA,2402619550781.2656
4366,2045,1.5deg,ZM,1817417495032.205
4367,2045,1.5deg,ZW,1238128618206.992
4368,2045,2.0deg,AO,1461171604618.1267
4369,2045,2.0deg,BF,491209762756.8712
4370,2045,2.0deg,BI,209582332010.74905
4371,2045,2.0deg,BJ,224312288348.6604
4372,2045,2.0deg,BW,538920583073.28033
4373,2045,2.0deg,CD,1027920754774.4814
4374,2045,2.0deg,CF,98165097368.84616
4375,2045,2.0deg,CG,424228974515.0532
4376,2045,2.0deg,CI,478779949260.51215
4377,2045,2.0deg,CM,706199385169.6959
4378,2045,2.0deg,DJ,48744506332.434975
4379,2045,2.0deg,DZ,1308925235305.676
4380,2045,2.0deg,EG,4630254759038.397
4381,2045,2.0deg,ER,126293088861.8914
4382,2045,2.0deg,ET,2019439346999.945
4383,2045,2.0deg,GA,342192296555.9828
4384,2045,2.0deg,GH,763747974291.6002
4385,2045,2.0deg,GM,49164087790.91702
4386,2045,2.0deg,GN,175240965880.1027
4387,2045,2.0deg,GQ,161345793224.77744
4388,2045,2.0deg,GW,48505367793.833595
4389,2045,2.0deg,KE,1663049687227.8145
4390,2045,2.0deg,LR,119646591396.27524
4391,2045,2.0deg,LS,190810345925.09906
4392,2045,2.0deg,LY,1036463995597.9508
4393,2045,2.0deg,MA,1807974679388.5103
4394,2045,2.0deg,ML,1070680473273.4835
4395,2045,2.0deg,MR,153189212925.76282
4396,2045,2.0deg,MW,555802709910.338
4397,2045,2.0deg,MZ,2927964951137.2935
4398,2045,2.0deg,NE,799190482131.8398
4399,2045,2.0deg,NG,6959722238619.975
4400,2045,2.0deg,NM,655442174081.219
4401,2045,2.0deg,RW,427632065134.8942
4402,2045,2.0deg,SD,2587603498982.773
4403,2045,2.0deg,SL,154669064207.61673
4404,2045,2.0deg,SN,347251044636.22534
4405,2045,2.0deg,SO,584012427825.777
4406,2045,2.0deg,SS,165091438282.5385
4407,2045,2.0deg,SZ,328696630239.34174
4408,2045,2.0deg,TD,583389103350.5232
4409,2045,2.0deg,TG,189085560849.41327
4410,2045,2.0deg,TN,1078551276607.3994
4411,2045,2.0deg,TZ,1574461785276.1238
4412,2045,2.0deg,UG,857090765643.6775
4413,2045,2.0deg,ZA,3360155453406.2734
4414,2045,2.0deg,ZM,1638784936893.465
4415,2045,2.0deg,ZW,1109574012363.2576
4416,2045,Reference,AO,1555491919533.5537
4417,2045,Reference,BF,505485445662.1341
4418,2045,Reference,BI,251495160701.71432
4419,2045,Reference,BJ,149035441788.60867
4420,2045,Reference,BW,531384588569.8878
4421,2045,Reference,CD,1183462065312.9587
4422,2045,Reference,CF,110696932734.48698
4423,2045,Reference,CG,463162925383.9048
4424,2045,Reference,CI,533191952242.7135
4425,2045,Reference,CM,798246683421.5447
4426,2045,Reference,DJ,59411984020.21585
4427,2045,Reference,DZ,1804031003695.96
4428,2045,Reference,EG,2959612577236.088
4429,2045,Reference,ER,133354704856.3231
4430,2045,Reference,ET,2360528401974.2373
4431,2045,Reference,GA,390142615901.3442
4432,2045,Reference,GH,813279189107.2766
4433,2045,Reference,GM,51457376916.65796
4434,2045,Reference,GN,194244101194.29553
4435,2045,Reference,GQ,189509111751.12244
4436,2045,Reference,GW,52987893007.664185
4437,2045,Reference,KE,1814404686467.326
4438,2045,Reference,LR,153915911011.797
4439,2045,Reference,LS,193574917815.80807
4440,2045,Reference,LY,1091924219165.8225
4441,2045,Reference,MA,1872852743490.373
4442,2045,Reference,ML,1588726038739.3948
4443,2045,Reference,MR,364895861602.0884
4444,2045,Reference,MW,586151016089.2833
4445,2045,Reference,MZ,2385603701557.739
4446,2045,Reference,NE,866273207062.3307
4447,2045,Reference,NG,7315213897550.062
4448,2045,Reference,NM,460002268959.58575
4449,2045,Reference,RW,475705481340.64185
4450,2045,Reference,SD,2515741936801.8853
4451,2045,Reference,SL,226679222603.72375
4452,2045,Reference,SN,298077684642.3177
4453,2045,Reference,SO,652082284868.4216
4454,2045,Reference,SS,176920241056.92343
4455,2045,Reference,SZ,140176810927.27734
4456,2045,Reference,TD,628371870444.5029
4457,2045,Reference,TG,96680569249.19298
4458,2045,Reference,TN,1124452211650.9065
4459,2045,Reference,TZ,1723669275198.7732
4460,2045,Reference,UG,899430629356.112
4461,2045,Reference,ZA,3173535241684.616
4462,2045,Reference,ZM,2071492978930.77
4463,2045,Reference,ZW,1161032340296.929
4464,2046,1.5deg,AO,1549544638828.8835
4465,2046,1.5deg,BF,519338739019.6306
4466,2046,1.5deg,BI,238129025802.70947
4467,2046,1.5deg,BJ,185874766080.68884
4468,2046,1.5deg,BW,677617423524.9899
4469,2046,1.5deg,CD,1252190187058.6863
4470,2046,1.5deg,CF,104977741073.15839
4471,2046,1.5deg,CG,441535788012.0157
4472,2046,1.5deg,CI,495401371542.9057
4473,2046,1.5deg,CM,828622158499.8533
4474,2046,1.5deg,DJ,53757842354.378365
4475,2046,1.5deg,DZ,1075060227200.6724
4476,2046,1.5deg,EG,3297749347116.0474
4477,2046,1.5deg,ER,136621215628.1297
4478,2046,1.5deg,ET,2216598210226.806
