r,t,f,y,ProductionByTechnologyAnnual
REGION,UGGOCVP02N,UGEL01,2041.0,12.0625
REGION,UGGOCVP02N,UGEL01,2042.0,12.0625
REGION,UGGOCVP02N,UGEL01,2043.0,12.0625
REGION,UGGOCVP02N,UGEL01,2044.0,12.0625
REGION,UGGOCVP02N,UGEL01,2045.0,12.0625
REGION,UGGOCVP02N,UGEL01,2046.0,12.0625
REGION,UGGOCVP02N,UGEL01,2047.0,12.0625
REGION,UGGOCVP02N,UGEL01,2048.0,12.0625
REGION,UGGOCVP02N,UGEL01,2049.0,12.0625
REGION,UGGOCVP02N,UGEL01,2050.0,12.0625
REGION,UGGOCVP02N,UGEL01,2051.0,12.0625
REGION,UGGOCVP02N,UGEL01,2052.0,12.0625
REGION,UGGOCVP02N,UGEL01,2053.0,12.0625
REGION,UGGOCVP02N,UGEL01,2054.0,12.0625
REGION,UGGOCVP02N,UGEL01,2055.0,12.0625
REGION,UGGOCVP02N,UGEL01,2056.0,12.0625
REGION,UGGOCVP02N,UGEL01,2057.0,12.0625
REGION,UGGOCVP02N,UGEL01,2058.0,12.0625
REGION,UGGOCVP02N,UGEL01,2059.0,12.0625
REGION,UGGOCVP02N,UGEL01,2060.0,12.0625
REGION,UGGOCVP02N,UGEL01,2061.0,12.0625
REGION,UGGOCVP02N,UGEL01,2062.0,12.0625
REGION,UGGOCVP02N,UGEL01,2063.0,12.0625
REGION,UGGOCVP02N,UGEL01,2064.0,12.0625
REGION,UGGOCVP02N,UGEL01,2065.0,12.0625
REGION,UGGOCVP02N,UGEL01,2066.0,12.0625
REGION,UGGOCVP02N,UGEL01,2067.0,12.0625
REGION,UGGOCVP02N,UGEL01,2068.0,12.0625
REGION,UGGOCVP02N,UGEL01,2069.0,12.0625
REGION,UGGOCVP02N,UGEL01,2070.0,12.0625
REGION,UGGOCVP02N,UGWAT2,2028.0,0.0097
REGION,UGGOCVP02N,UGWAT2,2029.0,0.029
REGION,UGGOCVP02N,UGWAT2,2030.0,0.0484
REGION,UGGOCVP02N,UGWAT2,2031.0,0.0678
REGION,UGGOCVP02N,UGWAT2,2032.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2033.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2034.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2035.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2036.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2037.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2038.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2039.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2040.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2041.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2042.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2043.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2044.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2045.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2046.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2047.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2048.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2049.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2050.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2051.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2052.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2053.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2054.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2055.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2056.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2057.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2058.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2059.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2060.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2061.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2062.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2063.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2064.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2065.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2066.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2067.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2068.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2069.0,0.0871
REGION,UGGOCVP02N,UGWAT2,2070.0,0.0871
REGION,UGGOCVP02O,UGEL01,2070.0,0.0
REGION,UGGOCVP02O,UGWAT2,2070.0,0.0
REGION,UGHE00T00X,UGHE3X,2070.0,0.0
REGION,UGHF00I00X,UGHFOI,2015.0,6.1764
REGION,UGHF00I00X,UGHFOI,2016.0,11.6097
REGION,UGHF00I00X,UGHFOI,2017.0,19.551
REGION,UGHF00I00X,UGHFOI,2018.0,20.5435
REGION,UGHF00I00X,UGHFOI,2019.0,14.5873
REGION,UGHF00I00X,UGHFOI,2020.0,15.5799
REGION,UGHF00I00X,UGHFOI,2021.0,15.669
REGION,UGHF00I00X,UGHFOI,2022.0,15.7761
REGION,UGHF00I00X,UGHFOI,2031.0,0.35
REGION,UGHF00I00X,UGHFOI,2032.0,1.4213
REGION,UGHF00I00X,UGHFOI,2033.0,1.2436
REGION,UGHF00I00X,UGHFOI,2034.0,0.3194
REGION,UGHF00I00X,UGHFOI,2035.0,0.2662
REGION,UGHF00I00X,UGHFOI,2036.0,0.2129
REGION,UGHF00I00X,UGHFOI,2037.0,0.1597
REGION,UGHF00I00X,UGHFOI,2038.0,0.1065
REGION,UGHF00I00X,UGHFOI,2039.0,0.0532
REGION,UGHF00I00X,UGHFOI,2070.0,0.0
REGION,UGHF00P00X,UGHF3X,2015.0,5.8676
REGION,UGHF00P00X,UGHF3X,2016.0,6.314
REGION,UGHF00P00X,UGHF3X,2017.0,7.2569
REGION,UGHF00P00X,UGHF3X,2018.0,8.1998
REGION,UGHF00P00X,UGHF3X,2019.0,9.1427
REGION,UGHF00P00X,UGHF3X,2020.0,10.0856
REGION,UGHF00P00X,UGHF3X,2021.0,10.4061
REGION,UGHF00P00X,UGHF3X,2022.0,10.7436
REGION,UGHF00P00X,UGHF3X,2023.0,11.0984
REGION,UGHF00P00X,UGHF3X,2024.0,11.4708
REGION,UGHF00P00X,UGHF3X,2025.0,11.8613
REGION,UGHF00P00X,UGHF3X,2026.0,12.2379
REGION,UGHF00P00X,UGHF3X,2027.0,12.6351
REGION,UGHF00P00X,UGHF3X,2028.0,13.0531
REGION,UGHF00P00X,UGHF3X,2029.0,13.4921
REGION,UGHF00P00X,UGHF3X,2030.0,13.9522
REGION,UGHF00P00X,UGHF3X,2031.0,14.4281
REGION,UGHF00P00X,UGHF3X,2032.0,14.9248
REGION,UGHF00P00X,UGHF3X,2033.0,15.4427
REGION,UGHF00P00X,UGHF3X,2034.0,15.9822
REGION,UGHF00P00X,UGHF3X,2035.0,16.7454
REGION,UGHF00P00X,UGHF3X,2036.0,17.3868
REGION,UGHF00P00X,UGHF3X,2037.0,18.0509
REGION,UGHF00P00X,UGHF3X,2038.0,18.7389
REGION,UGHF00P00X,UGHF3X,2039.0,19.4518
REGION,UGHF00P00X,UGHF3X,2040.0,20.1909
REGION,UGHF00P00X,UGHF3X,2041.0,20.7787
REGION,UGHF00P00X,UGHF3X,2042.0,21.3845
REGION,UGHF00P00X,UGHF3X,2043.0,22.0089
REGION,UGHF00P00X,UGHF3X,2044.0,22.6524
REGION,UGHF00P00X,UGHF3X,2045.0,23.3154
REGION,UGHF00P00X,UGHF3X,2046.0,24.0077
REGION,UGHF00P00X,UGHF3X,2047.0,24.7205
REGION,UGHF00P00X,UGHF3X,2048.0,25.4545
REGION,UGHF00P00X,UGHF3X,2049.0,26.2101
REGION,UGHF00P00X,UGHF3X,2050.0,26.9879
REGION,UGHF00P00X,UGHF3X,2051.0,27.6497
REGION,UGHF00P00X,UGHF3X,2052.0,28.3276
REGION,UGHF00P00X,UGHF3X,2053.0,29.0218
REGION,UGHF00P00X,UGHF3X,2054.0,29.7325
REGION,UGHF00P00X,UGHF3X,2055.0,30.4601
REGION,UGHF00P00X,UGHF3X,2056.0,31.2049
REGION,UGHF00P00X,UGHF3X,2057.0,31.9674
REGION,UGHF00P00X,UGHF3X,2058.0,32.7479
REGION,UGHF00P00X,UGHF3X,2059.0,33.5469
REGION,UGHF00P00X,UGHF3X,2060.0,34.3649
REGION,UGHF00P00X,UGHF3X,2061.0,35.0851
REGION,UGHF00P00X,UGHF3X,2062.0,35.82
REGION,UGHF00P00X,UGHF3X,2063.0,36.5697
REGION,UGHF00P00X,UGHF3X,2064.0,37.3347
REGION,UGHF00P00X,UGHF3X,2065.0,38.1154
REGION,UGHF00P00X,UGHF3X,2066.0,38.9121
REGION,UGHF00P00X,UGHF3X,2067.0,39.7252
REGION,UGHF00P00X,UGHF3X,2068.0,40.5549
REGION,UGHF00P00X,UGHF3X,2069.0,41.4018
REGION,UGHF00P00X,UGHF3X,2070.0,42.266
REGION,UGHFGCP01N,UGEL01,2070.0,0.0
REGION,UGHFGCP01N,UGWAT2,2070.0,0.0
REGION,UGHFGCP01O,UGEL01,2070.0,0.0
REGION,UGHFGCP01O,UGWAT2,2070.0,0.0
REGION,UGHFGCP02N,UGEL01,2070.0,0.0
REGION,UGHFGCP02N,UGWAT2,2070.0,0.0
REGION,UGHFGCP02O,UGEL01,2016.0,1.7372
REGION,UGHFGCP02O,UGEL01,2017.0,4.1693
REGION,UGHFGCP02O,UGEL01,2018.0,4.1693
REGION,UGHFGCP02O,UGEL01,2019.0,1.7372
REGION,UGHFGCP02O,UGEL01,2020.0,1.7372
REGION,UGHFGCP02O,UGEL01,2021.0,1.6503
REGION,UGHFGCP02O,UGEL01,2022.0,1.5635
REGION,UGHFGCP02O,UGEL01,2023.0,0.0506
REGION,UGHFGCP02O,UGEL01,2024.0,0.047
REGION,UGHFGCP02O,UGEL01,2025.0,0.0445
REGION,UGHFGCP02O,UGEL01,2026.0,0.042
REGION,UGHFGCP02O,UGEL01,2027.0,0.0395
REGION,UGHFGCP02O,UGEL01,2028.0,0.0334
REGION,UGHFGCP02O,UGEL01,2029.0,0.0306
REGION,UGHFGCP02O,UGEL01,2030.0,0.0278
REGION,UGHFGCP02O,UGEL01,2031.0,0.1476
REGION,UGHFGCP02O,UGEL01,2032.0,0.5197
REGION,UGHFGCP02O,UGEL01,2033.0,0.4548
REGION,UGHFGCP02O,UGEL01,2034.0,0.1285
REGION,UGHFGCP02O,UGEL01,2035.0,0.1071
REGION,UGHFGCP02O,UGEL01,2036.0,0.0857
REGION,UGHFGCP02O,UGEL01,2037.0,0.0643
REGION,UGHFGCP02O,UGEL01,2038.0,0.0428
REGION,UGHFGCP02O,UGEL01,2039.0,0.0214
REGION,UGHFGCP02O,UGEL01,2070.0,0.0
REGION,UGHFGCP02O,UGWAT2,2016.0,0.8589
REGION,UGHFGCP02O,UGWAT2,2017.0,2.0615
REGION,UGHFGCP02O,UGWAT2,2018.0,2.0615
REGION,UGHFGCP02O,UGWAT2,2019.0,0.8589
REGION,UGHFGCP02O,UGWAT2,2020.0,0.8589
REGION,UGHFGCP02O,UGWAT2,2021.0,0.816
REGION,UGHFGCP02O,UGWAT2,2022.0,0.7731
REGION,UGHFGCP02O,UGWAT2,2023.0,0.025
REGION,UGHFGCP02O,UGWAT2,2024.0,0.0232
REGION,UGHFGCP02O,UGWAT2,2025.0,0.022
REGION,UGHFGCP02O,UGWAT2,2026.0,0.0207
REGION,UGHFGCP02O,UGWAT2,2027.0,0.0195
REGION,UGHFGCP02O,UGWAT2,2028.0,0.0165
REGION,UGHFGCP02O,UGWAT2,2029.0,0.0151
REGION,UGHFGCP02O,UGWAT2,2030.0,0.0138
REGION,UGHFGCP02O,UGWAT2,2031.0,0.073
REGION,UGHFGCP02O,UGWAT2,2032.0,0.257
REGION,UGHFGCP02O,UGWAT2,2033.0,0.2249
REGION,UGHFGCP02O,UGWAT2,2034.0,0.0635
REGION,UGHFGCP02O,UGWAT2,2035.0,0.0529
REGION,UGHFGCP02O,UGWAT2,2036.0,0.0424
REGION,UGHFGCP02O,UGWAT2,2037.0,0.0318
REGION,UGHFGCP02O,UGWAT2,2038.0,0.0212
REGION,UGHFGCP02O,UGWAT2,2039.0,0.0106
REGION,UGHFGCP02O,UGWAT2,2070.0,0.0
REGION,UGHFGCP03N,UGEL01,2070.0,0.0
REGION,UGHFGCP03N,UGWAT2,2070.0,0.0
REGION,UGHFGCP03O,UGEL01,2070.0,0.0
REGION,UGHFGCP03O,UGWAT2,2070.0,0.0
REGION,UGHFGCP04N,UGEL01,2070.0,0.0
REGION,UGHFGCP04N,UGWAT2,2070.0,0.0
REGION,UGHFGCP04O,UGEL01,2070.0,0.0
REGION,UGHFGCP04O,UGWAT2,2070.0,0.0
REGION,UGHYDMS01X,UGEL01,2015.0,0.5235
REGION,UGHYDMS01X,UGEL01,2016.0,0.5235
REGION,UGHYDMS01X,UGEL01,2017.0,0.5235
REGION,UGHYDMS01X,UGEL01,2018.0,0.6536
REGION,UGHYDMS01X,UGEL01,2019.0,0.6536
REGION,UGHYDMS01X,UGEL01,2020.0,0.7786
REGION,UGHYDMS01X,UGEL01,2021.0,0.7786
REGION,UGHYDMS01X,UGEL01,2022.0,0.7786
REGION,UGHYDMS01X,UGEL01,2023.0,0.7786
REGION,UGHYDMS01X,UGEL01,2024.0,0.7786
REGION,UGHYDMS01X,UGEL01,2025.0,0.8211
REGION,UGHYDMS01X,UGEL01,2026.0,0.8211
REGION,UGHYDMS01X,UGEL01,2027.0,0.8211
REGION,UGHYDMS01X,UGEL01,2028.0,0.8211
REGION,UGHYDMS01X,UGEL01,2029.0,0.8211
REGION,UGHYDMS01X,UGEL01,2030.0,0.8211
REGION,UGHYDMS01X,UGEL01,2031.0,0.8211
REGION,UGHYDMS01X,UGEL01,2032.0,0.8211
REGION,UGHYDMS01X,UGEL01,2033.0,0.8211
REGION,UGHYDMS01X,UGEL01,2034.0,0.8211
REGION,UGHYDMS01X,UGEL01,2035.0,0.8211
REGION,UGHYDMS01X,UGEL01,2036.0,0.8211
REGION,UGHYDMS01X,UGEL01,2037.0,0.8211
REGION,UGHYDMS01X,UGEL01,2038.0,0.8211
REGION,UGHYDMS01X,UGEL01,2039.0,0.8211
REGION,UGHYDMS01X,UGEL01,2040.0,0.8211
REGION,UGHYDMS01X,UGEL01,2041.0,0.8211
REGION,UGHYDMS01X,UGEL01,2042.0,0.8211
REGION,UGHYDMS01X,UGEL01,2043.0,0.8211
REGION,UGHYDMS01X,UGEL01,2044.0,0.8211
REGION,UGHYDMS01X,UGEL01,2045.0,0.8211
REGION,UGHYDMS01X,UGEL01,2046.0,0.8211
REGION,UGHYDMS01X,UGEL01,2047.0,0.8211
REGION,UGHYDMS01X,UGEL01,2048.0,0.8211
REGION,UGHYDMS01X,UGEL01,2049.0,0.8211
REGION,UGHYDMS01X,UGEL01,2050.0,0.8211
REGION,UGHYDMS01X,UGEL01,2051.0,0.8211
REGION,UGHYDMS01X,UGEL01,2052.0,0.8211
REGION,UGHYDMS01X,UGEL01,2053.0,0.8211
REGION,UGHYDMS01X,UGEL01,2054.0,0.8211
REGION,UGHYDMS01X,UGEL01,2055.0,0.8211
REGION,UGHYDMS01X,UGEL01,2056.0,0.8211
REGION,UGHYDMS01X,UGEL01,2057.0,0.8211
REGION,UGHYDMS01X,UGEL01,2058.0,0.8211
REGION,UGHYDMS01X,UGEL01,2059.0,0.8211
REGION,UGHYDMS01X,UGEL01,2060.0,0.8211
REGION,UGHYDMS01X,UGEL01,2061.0,0.8211
REGION,UGHYDMS01X,UGEL01,2062.0,0.8211
REGION,UGHYDMS01X,UGEL01,2063.0,0.8211
REGION,UGHYDMS01X,UGEL01,2064.0,0.8211
REGION,UGHYDMS01X,UGEL01,2065.0,0.8211
REGION,UGHYDMS01X,UGEL01,2066.0,0.8211
REGION,UGHYDMS01X,UGEL01,2067.0,0.8211
REGION,UGHYDMS01X,UGEL01,2068.0,0.8211
REGION,UGHYDMS01X,UGEL01,2069.0,0.8211
REGION,UGHYDMS01X,UGEL01,2070.0,0.8211
REGION,UGHYDMS02X,UGEL01,2044.0,2.1071
REGION,UGHYDMS02X,UGEL01,2045.0,3.7449
REGION,UGHYDMS02X,UGEL01,2046.0,3.7449
REGION,UGHYDMS02X,UGEL01,2047.0,7.4898
REGION,UGHYDMS02X,UGEL01,2048.0,7.4898
REGION,UGHYDMS02X,UGEL01,2049.0,7.4898
REGION,UGHYDMS02X,UGEL01,2050.0,7.4898
REGION,UGHYDMS02X,UGEL01,2051.0,7.4898
REGION,UGHYDMS02X,UGEL01,2052.0,7.4898
REGION,UGHYDMS02X,UGEL01,2053.0,7.4898
REGION,UGHYDMS02X,UGEL01,2054.0,7.4898
REGION,UGHYDMS02X,UGEL01,2055.0,7.4898
REGION,UGHYDMS02X,UGEL01,2056.0,7.4898
REGION,UGHYDMS02X,UGEL01,2057.0,7.4898
REGION,UGHYDMS02X,UGEL01,2058.0,7.4898
REGION,UGHYDMS02X,UGEL01,2059.0,7.4898
REGION,UGHYDMS02X,UGEL01,2060.0,7.4898
REGION,UGHYDMS02X,UGEL01,2061.0,7.4898
REGION,UGHYDMS02X,UGEL01,2062.0,7.4898
REGION,UGHYDMS02X,UGEL01,2063.0,7.4898
REGION,UGHYDMS02X,UGEL01,2064.0,7.4898
REGION,UGHYDMS02X,UGEL01,2065.0,7.4898
REGION,UGHYDMS02X,UGEL01,2066.0,7.4898
REGION,UGHYDMS02X,UGEL01,2067.0,7.4898
REGION,UGHYDMS02X,UGEL01,2068.0,7.4898
REGION,UGHYDMS02X,UGEL01,2069.0,7.4898
REGION,UGHYDMS02X,UGEL01,2070.0,7.4898
REGION,UGHYDMS03X,UGEL01,2015.0,9.5869
REGION,UGHYDMS03X,UGEL01,2016.0,9.5869
REGION,UGHYDMS03X,UGEL01,2017.0,9.5869
REGION,UGHYDMS03X,UGEL01,2018.0,9.5869
REGION,UGHYDMS03X,UGEL01,2019.0,21.319
REGION,UGHYDMS03X,UGEL01,2020.0,21.319
REGION,UGHYDMS03X,UGEL01,2021.0,21.319
REGION,UGHYDMS03X,UGEL01,2022.0,21.319
REGION,UGHYDMS03X,UGEL01,2023.0,21.319
REGION,UGHYDMS03X,UGEL01,2024.0,21.319
REGION,UGHYDMS03X,UGEL01,2025.0,21.319
REGION,UGHYDMS03X,UGEL01,2026.0,21.319
REGION,UGHYDMS03X,UGEL01,2027.0,21.319
REGION,UGHYDMS03X,UGEL01,2028.0,21.319
REGION,UGHYDMS03X,UGEL01,2029.0,21.319
REGION,UGHYDMS03X,UGEL01,2030.0,21.319
REGION,UGHYDMS03X,UGEL01,2031.0,21.319
REGION,UGHYDMS03X,UGEL01,2032.0,21.319
REGION,UGHYDMS03X,UGEL01,2033.0,21.319
REGION,UGHYDMS03X,UGEL01,2034.0,21.319
REGION,UGHYDMS03X,UGEL01,2035.0,21.319
REGION,UGHYDMS03X,UGEL01,2036.0,21.319
REGION,UGHYDMS03X,UGEL01,2037.0,25.1641
REGION,UGHYDMS03X,UGEL01,2038.0,31.7492
REGION,UGHYDMS03X,UGEL01,2039.0,38.1562
REGION,UGHYDMS03X,UGEL01,2040.0,45.0496
REGION,UGHYDMS03X,UGEL01,2041.0,45.7977
REGION,UGHYDMS03X,UGEL01,2042.0,45.7977
REGION,UGHYDMS03X,UGEL01,2043.0,45.7977
REGION,UGHYDMS03X,UGEL01,2044.0,47.4677
REGION,UGHYDMS03X,UGEL01,2045.0,47.4677
REGION,UGHYDMS03X,UGEL01,2046.0,54.791
REGION,UGHYDMS03X,UGEL01,2047.0,59.9184
REGION,UGHYDMS03X,UGEL01,2048.0,59.9184
REGION,UGHYDMS03X,UGEL01,2049.0,59.9184
REGION,UGHYDMS03X,UGEL01,2050.0,59.9184
REGION,UGHYDMS03X,UGEL01,2051.0,59.9184
REGION,UGHYDMS03X,UGEL01,2052.0,59.9184
REGION,UGHYDMS03X,UGEL01,2053.0,59.9184
REGION,UGHYDMS03X,UGEL01,2054.0,59.9184
REGION,UGHYDMS03X,UGEL01,2055.0,59.9184
REGION,UGHYDMS03X,UGEL01,2056.0,59.9184
REGION,UGHYDMS03X,UGEL01,2057.0,59.9184
REGION,UGHYDMS03X,UGEL01,2058.0,59.9184
REGION,UGHYDMS03X,UGEL01,2059.0,59.9184
REGION,UGHYDMS03X,UGEL01,2060.0,59.9184
REGION,UGHYDMS03X,UGEL01,2061.0,59.9184
REGION,UGHYDMS03X,UGEL01,2062.0,59.9184
REGION,UGHYDMS03X,UGEL01,2063.0,59.9184
REGION,UGHYDMS03X,UGEL01,2064.0,59.9184
REGION,UGHYDMS03X,UGEL01,2065.0,59.9184
REGION,UGHYDMS03X,UGEL01,2066.0,59.9184
REGION,UGHYDMS03X,UGEL01,2067.0,59.9184
REGION,UGHYDMS03X,UGEL01,2068.0,59.9184
REGION,UGHYDMS03X,UGEL01,2069.0,59.9184
REGION,UGHYDMS03X,UGEL01,2070.0,59.9184
REGION,UGLF00I00X,UGLFOI,2015.0,57.0196
REGION,UGLF00I00X,UGLFOI,2016.0,61.2487
REGION,UGLF00I00X,UGLFOI,2017.0,71.7608
REGION,UGLF00I00X,UGLFOI,2018.0,88.1257
REGION,UGLF00I00X,UGLFOI,2019.0,88.1013
REGION,UGLF00I00X,UGLFOI,2020.0,97.0473
REGION,UGLF00I00X,UGLFOI,2021.0,100.0174
REGION,UGLF00I00X,UGLFOI,2022.0,103.1224
REGION,UGLF00I00X,UGLFOI,2070.0,0.0
REGION,UGLF00P00X,UGLF3X,2015.0,52.808
REGION,UGLF00P00X,UGLF3X,2016.0,56.8256
REGION,UGLF00P00X,UGLF3X,2017.0,65.3119
REGION,UGLF00P00X,UGLF3X,2018.0,73.7981
REGION,UGLF00P00X,UGLF3X,2019.0,82.2844
REGION,UGLF00P00X,UGLF3X,2020.0,90.7706
REGION,UGLF00P00X,UGLF3X,2021.0,93.655
REGION,UGLF00P00X,UGLF3X,2022.0,96.6925
REGION,UGLF00P00X,UGLF3X,2023.0,99.8854
REGION,UGLF00P00X,UGLF3X,2024.0,103.2371
REGION,UGLF00P00X,UGLF3X,2025.0,106.7513
REGION,UGLF00P00X,UGLF3X,2026.0,110.141
REGION,UGLF00P00X,UGLF3X,2027.0,113.7163
REGION,UGLF00P00X,UGLF3X,2028.0,117.4783
REGION,UGLF00P00X,UGLF3X,2029.0,121.4287
REGION,UGLF00P00X,UGLF3X,2030.0,125.5701
REGION,UGLF00P00X,UGLF3X,2031.0,129.853
REGION,UGLF00P00X,UGLF3X,2032.0,134.3235
REGION,UGLF00P00X,UGLF3X,2033.0,138.9845
REGION,UGLF00P00X,UGLF3X,2034.0,143.8399
REGION,UGLF00P00X,UGLF3X,2035.0,150.7085
REGION,UGLF00P00X,UGLF3X,2036.0,156.4808
REGION,UGLF00P00X,UGLF3X,2037.0,162.4581
REGION,UGLF00P00X,UGLF3X,2038.0,168.6499
REGION,UGLF00P00X,UGLF3X,2039.0,175.0664
REGION,UGLF00P00X,UGLF3X,2040.0,181.7177
REGION,UGLF00P00X,UGLF3X,2041.0,187.0081
REGION,UGLF00P00X,UGLF3X,2042.0,192.4607
REGION,UGLF00P00X,UGLF3X,2043.0,198.0801
REGION,UGLF00P00X,UGLF3X,2044.0,203.8712
REGION,UGLF00P00X,UGLF3X,2045.0,209.8388
REGION,UGLF00P00X,UGLF3X,2046.0,216.0693
REGION,UGLF00P00X,UGLF3X,2047.0,222.4849
REGION,UGLF00P00X,UGLF3X,2048.0,229.0905
REGION,UGLF00P00X,UGLF3X,2049.0,235.8908
REGION,UGLF00P00X,UGLF3X,2050.0,242.8909
REGION,UGLF00P00X,UGLF3X,2051.0,248.8475
REGION,UGLF00P00X,UGLF3X,2052.0,254.9483
REGION,UGLF00P00X,UGLF3X,2053.0,261.1958
REGION,UGLF00P00X,UGLF3X,2054.0,267.5923
REGION,UGLF00P00X,UGLF3X,2055.0,274.1406
REGION,UGLF00P00X,UGLF3X,2056.0,280.844
REGION,UGLF00P00X,UGLF3X,2057.0,287.7063
REGION,UGLF00P00X,UGLF3X,2058.0,294.7312
REGION,UGLF00P00X,UGLF3X,2059.0,301.9225
REGION,UGLF00P00X,UGLF3X,2060.0,309.2841
REGION,UGLF00P00X,UGLF3X,2061.0,315.7663
REGION,UGLF00P00X,UGLF3X,2062.0,322.3796
REGION,UGLF00P00X,UGLF3X,2063.0,329.1272
REGION,UGLF00P00X,UGLF3X,2064.0,336.0125
REGION,UGLF00P00X,UGLF3X,2065.0,343.0389
REGION,UGLF00P00X,UGLF3X,2066.0,350.2093
REGION,UGLF00P00X,UGLF3X,2067.0,357.5267
REGION,UGLF00P00X,UGLF3X,2068.0,364.9945
REGION,UGLF00P00X,UGLF3X,2069.0,372.6158
REGION,UGLF00P00X,UGLF3X,2070.0,380.394
REGION,UGLFRCFURX,UGEL03,2017.0,0.0044
REGION,UGLFRCFURX,UGEL03,2018.0,0.8726
REGION,UGLFRCFURX,UGEL03,2019.0,0.0086
REGION,UGLFRCFURX,UGEL03,2020.0,0.0107
REGION,UGLFRCFURX,UGEL03,2021.0,0.0116
REGION,UGLFRCFURX,UGEL03,2022.0,0.0083
REGION,UGLFRCFURX,UGEL03,2023.0,0.0136
REGION,UGLFRCFURX,UGEL03,2024.0,0.0101
REGION,UGLFRCFURX,UGEL03,2025.0,0.0112
REGION,UGLFRCFURX,UGEL03,2026.0,0.0122
REGION,UGLFRCFURX,UGEL03,2027.0,0.0134
REGION,UGLFRCFURX,UGEL03,2070.0,0.0
REGION,UGLFRCP01N,UGEL01,2070.0,0.0
REGION,UGLFRCP01N,UGWAT2,2070.0,0.0
REGION,UGLFRCP01O,UGEL01,2070.0,0.0
REGION,UGLFRCP01O,UGWAT2,2070.0,0.0
REGION,UGLFRCP02N,UGEL01,2070.0,0.0
REGION,UGLFRCP02N,UGWAT2,2070.0,0.0
REGION,UGLFRCP02O,UGEL01,2015.0,0.5013
REGION,UGLFRCP02O,UGEL01,2016.0,0.5013
REGION,UGLFRCP02O,UGEL01,2017.0,1.0444
REGION,UGLFRCP02O,UGEL01,2018.0,1.7465
REGION,UGLFRCP02O,UGEL01,2019.0,0.5013
REGION,UGLFRCP02O,UGEL01,2020.0,0.5013
REGION,UGLFRCP02O,UGEL01,2021.0,0.4763
REGION,UGLFRCP02O,UGEL01,2022.0,0.4512
REGION,UGLFRCP02O,UGEL01,2023.0,0.4261
REGION,UGLFRCP02O,UGEL01,2024.0,0.4011
REGION,UGLFRCP02O,UGEL01,2025.0,0.376
REGION,UGLFRCP02O,UGEL01,2026.0,0.3509
REGION,UGLFRCP02O,UGEL01,2027.0,0.3259
REGION,UGLFRCP02O,UGEL01,2028.0,0.3008
REGION,UGLFRCP02O,UGEL01,2029.0,0.2757
REGION,UGLFRCP02O,UGEL01,2030.0,0.2507
REGION,UGLFRCP02O,UGEL01,2031.0,0.2256
REGION,UGLFRCP02O,UGEL01,2032.0,0.2005
REGION,UGLFRCP02O,UGEL01,2033.0,0.1755
REGION,UGLFRCP02O,UGEL01,2034.0,0.1504
REGION,UGLFRCP02O,UGEL01,2035.0,0.1253
REGION,UGLFRCP02O,UGEL01,2036.0,0.1003
REGION,UGLFRCP02O,UGEL01,2037.0,0.0752
REGION,UGLFRCP02O,UGEL01,2038.0,0.0501
REGION,UGLFRCP02O,UGEL01,2039.0,0.0251
REGION,UGLFRCP02O,UGEL01,2070.0,0.0
REGION,UGLFRCP02O,UGWAT2,2015.0,0.2479
REGION,UGLFRCP02O,UGWAT2,2016.0,0.2479
REGION,UGLFRCP02O,UGWAT2,2017.0,0.5164
