r,t,y,TotalCapacityAnnual
REGION,NGLF00P00X,2018,926.425345172476
REGION,NGLF00P00X,2019,926.425345172476
REGION,NGLF00P00X,2020,935.779350488194
REGION,NGLF00P00X,2021,964.437645739714
REGION,NGLF00P00X,2022,997.214770620541
REGION,NGLF00P00X,2023,1035.91170108184
REGION,NGLF00P00X,2024,1094.20369773654
REGION,NGLF00P00X,2025,1136.05597587553
REGION,NGLF00P00X,2026,1166.45413431024
REGION,NGLF00P00X,2027,1197.17720029708
REGION,NGLF00P00X,2028,1255.01616566988
REGION,NGLF00P00X,2029,1290.64081116111
REGION,NGLF00P00X,2030,1348.66954783646
REGION,NGLF00P00X,2031,1379.81161902088
REGION,NGLF00P00X,2032,1398.60246598573
REGION,NGLF00P00X,2033,1432.78967671507
REGION,NGLF00P00X,2034,1478.29122386394
REGION,NGLF00P00X,2035,1576.42900012577
REGION,NGLF00P00X,2036,1622.53259453625
REGION,NGLF00P00X,2037,1673.5818821061
REGION,NGLF00P00X,2038,1731.8168845764
REGION,NGLF00P00X,2039,1799.97212270443
REGION,NGLF00P00X,2040,1886.86561185292
REGION,NGLF00P00X,2041,1886.86561185292
REGION,NGLF00P00X,2042,1946.54868551635
REGION,NGLF00P00X,2043,2124.20955756925
REGION,NGLF00P00X,2044,2236.30928838362
REGION,NGLF00P00X,2045,2236.30928838362
REGION,NGLF00P00X,2046,2236.30928838362
REGION,NGLF00P00X,2047,2372.05504625628
REGION,NGLF00P00X,2048,2372.05504625628
REGION,NGLF00P00X,2049,2372.05504625628
REGION,NGLF00P00X,2050,2467.17286616329
REGION,NGLF00P00X,2051,2467.17286616329
REGION,NGLF00P00X,2052,2481.41847363024
REGION,NGLF00P00X,2053,2481.41847363024
REGION,NGLF00P00X,2054,2805.24574697699
REGION,NGLF00P00X,2055,2805.24574697699
REGION,NGLF00P00X,2056,2805.24574697699
REGION,NGLF00P00X,2057,2855.9637345987
REGION,NGLF00P00X,2058,2855.9637345987
REGION,NGLF00P00X,2059,2914.64355032547
REGION,NGLF00P00X,2060,2914.64355032547
REGION,NGLF00P00X,2061,2914.64355032547
REGION,NGLF00P00X,2062,3349.05339095355
REGION,NGLF00P00X,2063,3349.05339095355
REGION,NGLF00P00X,2064,3524.73245245722
REGION,NGLF00P00X,2065,3524.73245245722
REGION,NGLF00P00X,2066,3962.05556359889
REGION,NGLF00P00X,2067,3962.05556359889
REGION,NGLF00P00X,2068,4479.94060450924
REGION,NGLF00P00X,2069,4479.94060450924
REGION,NGLF00P00X,2070,999999999.0
REGION,NGLFRCFURX,2017,0.00371319664194487
REGION,NGLFRCFURX,2018,0.00371319664194487
REGION,NGLFRCFURX,2019,0.00371319664194487
REGION,NGLFRCFURX,2020,0.00371319664194487
REGION,NGLFRCFURX,2021,0.00371319664194487
REGION,NGLFRCFURX,2022,0.00371319664194487
REGION,NGLFRCFURX,2023,0.00371319664194487
REGION,NGLFRCFURX,2024,0.00371319664194487
REGION,NGLFRCFURX,2025,0.00371319664194487
REGION,NGLFRCFURX,2026,0.00371319664194487
REGION,NGLFRCFURX,2070,0.0
REGION,NGLFRCP01N,2070,0.0
REGION,NGLFRCP01O,2070,0.0
REGION,NGLFRCP02N,2016,0.0125
REGION,NGLFRCP02N,2017,0.0125
REGION,NGLFRCP02N,2018,0.0125
REGION,NGLFRCP02N,2019,0.0125
REGION,NGLFRCP02N,2020,0.0125
REGION,NGLFRCP02N,2021,0.0125
REGION,NGLFRCP02N,2022,0.0125
REGION,NGLFRCP02N,2023,0.0125
REGION,NGLFRCP02N,2024,0.0125
REGION,NGLFRCP02N,2025,0.0125
REGION,NGLFRCP02N,2026,0.0125
REGION,NGLFRCP02N,2027,0.0125
REGION,NGLFRCP02N,2028,0.0125
REGION,NGLFRCP02N,2029,0.0125
REGION,NGLFRCP02N,2030,0.0125
REGION,NGLFRCP02N,2031,0.0125
REGION,NGLFRCP02N,2032,0.0125
REGION,NGLFRCP02N,2033,0.0125
REGION,NGLFRCP02N,2034,0.0125
REGION,NGLFRCP02N,2035,0.0125
REGION,NGLFRCP02N,2036,0.0125
REGION,NGLFRCP02N,2037,0.0125
REGION,NGLFRCP02N,2038,0.0125
REGION,NGLFRCP02N,2039,0.0125
REGION,NGLFRCP02N,2040,0.0125
REGION,NGLFRCP02N,2070,0.0
REGION,NGLFRCP02O,2015,0.159774
REGION,NGLFRCP02O,2016,0.159774
REGION,NGLFRCP02O,2017,0.159774
REGION,NGLFRCP02O,2018,0.159774
REGION,NGLFRCP02O,2019,0.159774
REGION,NGLFRCP02O,2020,0.159774
REGION,NGLFRCP02O,2021,0.1517853
REGION,NGLFRCP02O,2022,0.1437966
REGION,NGLFRCP02O,2023,0.1358079
REGION,NGLFRCP02O,2024,0.1278192
REGION,NGLFRCP02O,2025,0.1198305
REGION,NGLFRCP02O,2026,0.1118418
REGION,NGLFRCP02O,2027,0.1038531
REGION,NGLFRCP02O,2028,0.0958644
REGION,NGLFRCP02O,2029,0.0878757
REGION,NGLFRCP02O,2030,0.079887
REGION,NGLFRCP02O,2031,0.0718983
REGION,NGLFRCP02O,2032,0.0639096
REGION,NGLFRCP02O,2033,0.0559209
REGION,NGLFRCP02O,2034,0.0479322
REGION,NGLFRCP02O,2035,0.0399435
REGION,NGLFRCP02O,2036,0.0319548
REGION,NGLFRCP02O,2037,0.0239661
REGION,NGLFRCP02O,2038,0.0159774
REGION,NGLFRCP02O,2039,0.00798869999999999
REGION,NGLFRCP02O,2070,0.0
REGION,NGLFRCP03N,2070,0.0
REGION,NGLFRCP03O,2070,0.0
REGION,NGLFRCP04N,2070,0.0
REGION,NGLFRCP04O,2070,0.0
REGION,NGNG00ELGX,2015,1139.623825002
REGION,NGNG00ELGX,2016,1139.623825002
REGION,NGNG00ELGX,2017,1139.623825002
REGION,NGNG00ELGX,2018,1139.623825002
REGION,NGNG00ELGX,2019,1139.623825002
REGION,NGNG00ELGX,2020,1139.623825002
REGION,NGNG00ELGX,2021,1139.623825002
REGION,NGNG00ELGX,2022,1139.623825002
REGION,NGNG00ELGX,2023,1139.623825002
REGION,NGNG00ELGX,2024,1139.623825002
REGION,NGNG00ELGX,2025,46933.3313862752
REGION,NGNG00ELGX,2026,46933.3313862752
REGION,NGNG00ELGX,2027,46933.3313862752
REGION,NGNG00ELGX,2028,46777.2185335352
REGION,NGNG00ELGX,2029,46777.2185335352
REGION,NGNG00ELGX,2030,46777.2185335352
REGION,NGNG00ELGX,2031,46350.5100693792
REGION,NGNG00ELGX,2032,46350.5100693792
REGION,NGNG00ELGX,2033,46137.1558373012
REGION,NGNG00ELGX,2034,46137.1558373012
REGION,NGNG00ELGX,2035,46137.1558373012
REGION,NGNG00ELGX,2036,46137.1558373012
REGION,NGNG00ELGX,2037,46137.1558373012
REGION,NGNG00ELGX,2038,46137.1558373012
REGION,NGNG00ELGX,2039,46137.1558373012
REGION,NGNG00ELGX,2040,46137.1558373012
REGION,NGNG00ELGX,2041,46137.1558373012
REGION,NGNG00ELGX,2042,46137.1558373012
REGION,NGNG00ELGX,2043,46137.1558373012
REGION,NGNG00ELGX,2044,46137.1558373012
REGION,NGNG00ELGX,2045,46137.1558373012
REGION,NGNG00ELGX,2046,46137.1558373012
REGION,NGNG00ELGX,2047,46137.1558373012
REGION,NGNG00ELGX,2048,46137.1558373012
REGION,NGNG00ELGX,2049,46137.1558373012
REGION,NGNG00ELGX,2070,0.0
REGION,NGNG00ILGX,2031,561.692113723181
REGION,NGNG00ILGX,2032,573.433005949788
REGION,NGNG00ILGX,2033,586.238767909984
REGION,NGNG00ILGX,2034,600.071918957685
REGION,NGNG00ILGX,2035,633.700402063759
REGION,NGNG00ILGX,2036,653.532810201411
REGION,NGNG00ILGX,2037,674.48197291204
REGION,NGNG00ILGX,2038,696.678927317899
REGION,NGNG00ILGX,2039,720.411328865045
REGION,NGNG00ILGX,2040,752.820152648714
REGION,NGNG00ILGX,2041,792.275756219278
REGION,NGNG00ILGX,2042,834.430796030952
REGION,NGNG00ILGX,2043,878.268852354737
REGION,NGNG00ILGX,2044,922.895528957705
REGION,NGNG00ILGX,2045,971.965982168771
REGION,NGNG00ILGX,2046,1106.83668899683
REGION,NGNG00ILGX,2047,1168.45082033544
REGION,NGNG00ILGX,2048,1212.1355585222
REGION,NGNG00ILGX,2049,1212.1355585222
REGION,NGNG00ILGX,2050,1212.1355585222
REGION,NGNG00ILGX,2051,1212.1355585222
REGION,NGNG00ILGX,2052,1255.02834617367
REGION,NGNG00ILGX,2053,1297.81343956789
REGION,NGNG00ILGX,2054,1345.90796780418
REGION,NGNG00ILGX,2055,1396.07292632766
REGION,NGNG00ILGX,2056,1446.72475447421
REGION,NGNG00ILGX,2057,1498.99651701257
REGION,NGNG00ILGX,2058,1552.66799587408
REGION,NGNG00ILGX,2059,1609.00100171107
REGION,NGNG00ILGX,2060,1667.01310111817
REGION,NGNG00ILGX,2061,1711.83442019188
REGION,NGNG00ILGX,2062,1757.52380662941
REGION,NGNG00ILGX,2063,1804.04374965856
REGION,NGNG00ILGX,2064,1851.55279691638
REGION,NGNG00ILGX,2065,1901.97934686008
REGION,NGNG00ILGX,2066,1951.2900701599
REGION,NGNG00ILGX,2067,2000.02327160639
REGION,NGNG00ILGX,2068,2043.82400616904
REGION,NGNG00ILGX,2069,2088.07942648867
REGION,NGNG00ILGX,2070,2133.30988885616
REGION,NGNG00P00X,2015,203.750763412528
REGION,NGNG00P00X,2016,203.750763412528
REGION,NGNG00P00X,2017,203.750763412528
REGION,NGNG00P00X,2018,212.52214412389
REGION,NGNG00P00X,2019,222.673791336551
REGION,NGNG00P00X,2020,222.673791336551
REGION,NGNG00P00X,2021,222.673791336551
REGION,NGNG00P00X,2022,222.673791336551
REGION,NGNG00P00X,2023,306.582387743951
REGION,NGNG00P00X,2024,306.582387743951
REGION,NGNG00P00X,2025,492.474544880636
REGION,NGNG00P00X,2026,492.474544880636
REGION,NGNG00P00X,2027,492.474544880636
REGION,NGNG00P00X,2028,492.474544880636
REGION,NGNG00P00X,2029,492.474544880636
REGION,NGNG00P00X,2030,492.474544880636
REGION,NGNG00P00X,2031,492.474544880636
REGION,NGNG00P00X,2032,492.474544880636
REGION,NGNG00P00X,2033,499.756649677688
REGION,NGNG00P00X,2034,499.756649677688
REGION,NGNG00P00X,2035,528.459498619908
REGION,NGNG00P00X,2036,547.70895868495
REGION,NGNG00P00X,2037,584.953049081981
REGION,NGNG00P00X,2038,615.814444021948
REGION,NGNG00P00X,2039,633.387729359547
REGION,NGNG00P00X,2040,667.222144208564
REGION,NGNG00P00X,2041,705.863430835363
REGION,NGNG00P00X,2042,749.542994953654
REGION,NGNG00P00X,2043,782.195939463657
REGION,NGNG00P00X,2044,811.853654302614
REGION,NGNG00P00X,2045,852.338844897781
REGION,NGNG00P00X,2046,890.344125051097
REGION,NGNG00P00X,2047,972.545519315171
REGION,NGNG00P00X,2048,1055.56047640863
REGION,NGNG00P00X,2049,1062.03443745397
REGION,NGNG00P00X,2050,1181.83216955915
REGION,NGNG00P00X,2051,1181.83216955915
REGION,NGNG00P00X,2052,1265.36810357869
REGION,NGNG00P00X,2053,1265.36810357869
REGION,NGNG00P00X,2054,1361.17110316947
REGION,NGNG00P00X,2055,1361.17110316947
REGION,NGNG00P00X,2056,1410.55663561235
REGION,NGNG00P00X,2057,1461.52160408726
REGION,NGNG00P00X,2058,1513.85129597722
REGION,NGNG00P00X,2059,1568.77597666829
REGION,NGNG00P00X,2060,1625.33777359019
REGION,NGNG00P00X,2061,1669.03855968713
REGION,NGNG00P00X,2062,1713.58571146367
REGION,NGNG00P00X,2063,1758.9426559171
REGION,NGNG00P00X,2064,1805.26397699347
REGION,NGNG00P00X,2065,1854.42986318858
REGION,NGNG00P00X,2066,1902.50781840592
REGION,NGNG00P00X,2067,1950.02268981624
REGION,NGNG00P00X,2068,1992.72840601481
REGION,NGNG00P00X,2069,2035.87744082645
REGION,NGNG00P00X,2070,999999999.0
REGION,NGNG00X00X,2015,1808.47565205558
REGION,NGNG00X00X,2016,1808.47565205558
REGION,NGNG00X00X,2017,1901.66203503269
REGION,NGNG00X00X,2018,1901.66203503269
REGION,NGNG00X00X,2019,2004.33923257028
REGION,NGNG00X00X,2020,2035.84366227983
REGION,NGNG00X00X,2021,3177.69699451285
REGION,NGNG00X00X,2022,48798.3977276955
REGION,NGNG00X00X,2023,48798.3977276955
REGION,NGNG00X00X,2024,48798.3977276955
REGION,NGNG00X00X,2025,48798.3977276955
REGION,NGNG00X00X,2026,48798.3977276955
REGION,NGNG00X00X,2027,48798.3977276955
REGION,NGNG00X00X,2028,48798.3977276955
REGION,NGNG00X00X,2029,48798.3977276955
REGION,NGNG00X00X,2030,48798.3977276955
REGION,NGNG00X00X,2031,48798.3977276955
REGION,NGNG00X00X,2032,48798.3977276955
REGION,NGNG00X00X,2033,999999999.0
REGION,NGNG00X00X,2034,999999999.0
REGION,NGNG00X00X,2035,999999999.0
REGION,NGNG00X00X,2036,999999999.0
REGION,NGNG00X00X,2037,999999999.0
REGION,NGNG00X00X,2038,999999999.0
REGION,NGNG00X00X,2039,999999999.0
REGION,NGNG00X00X,2040,999999999.0
REGION,NGNG00X00X,2041,999999999.0
REGION,NGNG00X00X,2042,999999999.0
REGION,NGNG00X00X,2043,999999999.0
REGION,NGNG00X00X,2044,999999999.0
REGION,NGNG00X00X,2045,999999999.0
REGION,NGNG00X00X,2046,999999999.0
REGION,NGNG00X00X,2047,999999999.0
REGION,NGNG00X00X,2048,999999999.0
REGION,NGNG00X00X,2049,999999999.0
REGION,NGNG00X00X,2050,999999999.0
REGION,NGNG00X00X,2051,999999999.0
REGION,NGNG00X00X,2052,999999905.813617
REGION,NGNG00X00X,2053,999999905.813617
REGION,NGNG00X00X,2054,999999999.0
REGION,NGNG00X00X,2055,999999999.0
REGION,NGNG00X00X,2056,999998857.146668
REGION,NGNG00X00X,2057,999953236.445935
REGION,NGNG00X00X,2058,999953236.445935
REGION,NGNG00X00X,2059,999953236.445935
REGION,NGNG00X00X,2060,999953236.445935
REGION,NGNG00X00X,2061,999953236.445935
REGION,NGNG00X00X,2062,999953236.445935
REGION,NGNG00X00X,2063,999953236.445935
REGION,NGNG00X00X,2064,999953236.445935
REGION,NGNG00X00X,2065,999953236.445935
REGION,NGNG00X00X,2066,999953236.445935
REGION,NGNG00X00X,2067,999953236.445935
REGION,NGNG00X00X,2068,2035.84366238117
REGION,NGNG00X00X,2069,2035.84366238117
REGION,NGNG00X00X,2070,999999999.0
REGION,NGNGBJBP00,2015,0.237283215
REGION,NGNGBJBP00,2016,0.237283215
REGION,NGNGBJBP00,2017,0.237283215
REGION,NGNGBJBP00,2018,0.237283215
REGION,NGNGBJBP00,2019,0.237283215
REGION,NGNGBJBP00,2020,0.237283215
REGION,NGNGBJBP00,2021,0.237283215
REGION,NGNGBJBP00,2022,0.237283215
REGION,NGNGBJBP00,2023,0.237283215
REGION,NGNGBJBP00,2024,0.237283215
REGION,NGNGBJBP00,2025,0.237283215
REGION,NGNGBJBP00,2026,0.237283215
REGION,NGNGBJBP00,2027,0.237283215
REGION,NGNGBJBP00,2028,0.237283215
REGION,NGNGBJBP00,2029,0.237283215
REGION,NGNGBJBP00,2030,0.237283215
REGION,NGNGBJBP00,2031,0.237283215
REGION,NGNGBJBP00,2032,0.237283215
REGION,NGNGBJBP00,2033,0.237283215
REGION,NGNGBJBP00,2034,0.237283215
REGION,NGNGBJBP00,2035,0.237283215
REGION,NGNGBJBP00,2036,0.237283215
REGION,NGNGBJBP00,2037,0.237283215
REGION,NGNGBJBP00,2038,0.237283215
REGION,NGNGBJBP00,2039,0.237283215
REGION,NGNGBJBP00,2040,0.237283215
REGION,NGNGBJBP00,2041,0.237283215
REGION,NGNGBJBP00,2042,0.237283215
REGION,NGNGBJBP00,2043,0.237283215
REGION,NGNGBJBP00,2044,0.237283215
REGION,NGNGBJBP00,2045,0.237283215
REGION,NGNGBJBP00,2046,0.237283215
REGION,NGNGBJBP00,2047,0.237283215
REGION,NGNGBJBP00,2048,0.237283215
REGION,NGNGBJBP00,2049,0.237283215
REGION,NGNGBJBP00,2050,0.237283215
REGION,NGNGBJBP00,2051,0.237283215
REGION,NGNGBJBP00,2052,0.237283215
REGION,NGNGBJBP00,2053,0.237283215
REGION,NGNGBJBP00,2054,0.237283215
REGION,NGNGBJBP00,2055,0.237283215
REGION,NGNGBJBP00,2056,0.237283215
REGION,NGNGBJBP00,2057,0.237283215
REGION,NGNGBJBP00,2058,0.237283215
REGION,NGNGBJBP00,2059,0.237283215
REGION,NGNGBJBP00,2060,0.237283215
REGION,NGNGBJBP00,2061,0.237283215
REGION,NGNGBJBP00,2062,0.237283215
REGION,NGNGBJBP00,2063,0.237283215
REGION,NGNGBJBP00,2064,0.237283215
REGION,NGNGBJBP00,2065,0.237283215
REGION,NGNGBJBP00,2066,0.237283215
REGION,NGNGBJBP00,2067,0.237283215
REGION,NGNGBJBP00,2068,0.237283215
REGION,NGNGBJBP00,2069,0.237283215
REGION,NGNGBJBP00,2070,0.237283215
REGION,NGNGCCC01N,2070,0.0
REGION,NGNGCCC02N,2070,0.0
REGION,NGNGCCC03N,2070,0.0
REGION,NGNGCCC04N,2070,0.0
REGION,NGNGCCP01N,2070,0.0
REGION,NGNGCCP01O,2015,0.45
REGION,NGNGCCP01O,2016,0.45
REGION,NGNGCCP01O,2017,0.45
REGION,NGNGCCP01O,2018,0.45
REGION,NGNGCCP01O,2019,0.45
REGION,NGNGCCP01O,2020,0.45
REGION,NGNGCCP01O,2021,0.4275
REGION,NGNGCCP01O,2022,0.405
REGION,NGNGCCP01O,2023,0.3825
REGION,NGNGCCP01O,2024,0.36
REGION,NGNGCCP01O,2025,0.3375
REGION,NGNGCCP01O,2026,0.315
REGION,NGNGCCP01O,2027,0.2925
REGION,NGNGCCP01O,2028,0.27
REGION,NGNGCCP01O,2029,0.2475
REGION,NGNGCCP01O,2030,0.225
REGION,NGNGCCP01O,2031,0.2025
REGION,NGNGCCP01O,2032,0.18
REGION,NGNGCCP01O,2033,0.1575
REGION,NGNGCCP01O,2034,0.135
REGION,NGNGCCP01O,2035,0.1125
REGION,NGNGCCP01O,2036,0.09
REGION,NGNGCCP01O,2037,0.0675
REGION,NGNGCCP01O,2038,0.045
REGION,NGNGCCP01O,2039,0.0225
REGION,NGNGCCP01O,2070,0.0
REGION,NGNGCCP02N,2020,1.0
REGION,NGNGCCP02N,2021,1.0
REGION,NGNGCCP02N,2022,1.0
REGION,NGNGCCP02N,2023,1.0
REGION,NGNGCCP02N,2024,1.0
REGION,NGNGCCP02N,2025,1.0
REGION,NGNGCCP02N,2026,1.0
REGION,NGNGCCP02N,2027,1.0
REGION,NGNGCCP02N,2028,1.0
REGION,NGNGCCP02N,2029,1.0
REGION,NGNGCCP02N,2030,1.0
REGION,NGNGCCP02N,2031,1.0
REGION,NGNGCCP02N,2032,1.0
REGION,NGNGCCP02N,2033,1.0
REGION,NGNGCCP02N,2034,1.0
REGION,NGNGCCP02N,2035,1.0
REGION,NGNGCCP02N,2036,1.0
REGION,NGNGCCP02N,2037,1.0
REGION,NGNGCCP02N,2038,1.0
REGION,NGNGCCP02N,2039,1.0
REGION,NGNGCCP02N,2040,1.0
REGION,NGNGCCP02N,2041,1.0
REGION,NGNGCCP02N,2042,1.0
REGION,NGNGCCP02N,2043,1.0
REGION,NGNGCCP02N,2044,1.0
REGION,NGNGCCP02N,2045,1.0
REGION,NGNGCCP02N,2046,1.0
REGION,NGNGCCP02N,2047,1.0
REGION,NGNGCCP02N,2048,1.0
REGION,NGNGCCP02N,2049,1.0
REGION,NGNGCCP02N,2070,0.0
REGION,NGNGCCP02O,2015,0.45
REGION,NGNGCCP02O,2016,0.45
REGION,NGNGCCP02O,2017,0.45
REGION,NGNGCCP02O,2018,0.45
REGION,NGNGCCP02O,2019,0.45
REGION,NGNGCCP02O,2020,0.45
REGION,NGNGCCP02O,2021,0.4275
REGION,NGNGCCP02O,2022,0.405
REGION,NGNGCCP02O,2023,0.3825
REGION,NGNGCCP02O,2024,0.36
REGION,NGNGCCP02O,2025,0.3375
REGION,NGNGCCP02O,2026,0.315
REGION,NGNGCCP02O,2027,0.2925
REGION,NGNGCCP02O,2028,0.27
REGION,NGNGCCP02O,2029,0.2475
REGION,NGNGCCP02O,2030,0.225
REGION,NGNGCCP02O,2031,0.2025
REGION,NGNGCCP02O,2032,0.18
REGION,NGNGCCP02O,2033,0.1575
REGION,NGNGCCP02O,2034,0.135
REGION,NGNGCCP02O,2035,0.1125
REGION,NGNGCCP02O,2036,0.09
REGION,NGNGCCP02O,2037,0.0675
REGION,NGNGCCP02O,2038,0.045
REGION,NGNGCCP02O,2039,0.0225
REGION,NGNGCCP02O,2070,0.0
REGION,NGNGCCP03N,2070,0.0
REGION,NGNGCCP03O,2070,0.0
REGION,NGNGCCP04N,2020,0.314895255361513
REGION,NGNGCCP04N,2021,0.314895255361513
REGION,NGNGCCP04N,2022,0.314895255361513
REGION,NGNGCCP04N,2023,0.314895255361513
REGION,NGNGCCP04N,2024,0.314895255361513
REGION,NGNGCCP04N,2025,0.314895255361513
REGION,NGNGCCP04N,2026,0.314895255361513
REGION,NGNGCCP04N,2027,0.314895255361513
REGION,NGNGCCP04N,2028,0.314895255361513
REGION,NGNGCCP04N,2029,0.314895255361513
REGION,NGNGCCP04N,2030,0.314895255361513
REGION,NGNGCCP04N,2031,0.314895255361513
REGION,NGNGCCP04N,2032,0.314895255361513
REGION,NGNGCCP04N,2033,0.314895255361513
REGION,NGNGCCP04N,2034,0.314895255361513
REGION,NGNGCCP04N,2035,0.314895255361513
REGION,NGNGCCP04N,2036,0.314895255361513
REGION,NGNGCCP04N,2037,0.314895255361513
REGION,NGNGCCP04N,2038,0.314895255361513
REGION,NGNGCCP04N,2039,0.314895255361513
REGION,NGNGCCP04N,2040,0.314895255361513
REGION,NGNGCCP04N,2041,0.314895255361513
REGION,NGNGCCP04N,2042,0.314895255361513
REGION,NGNGCCP04N,2043,0.314895255361513
REGION,NGNGCCP04N,2044,0.314895255361513
REGION,NGNGCCP04N,2045,0.314895255361513
REGION,NGNGCCP04N,2046,0.314895255361513
REGION,NGNGCCP04N,2047,0.314895255361513
REGION,NGNGCCP04N,2048,0.314895255361513
REGION,NGNGCCP04N,2049,0.314895255361513
REGION,NGNGCCP04N,2070,0.0
REGION,NGNGCCP04O,2070,0.0
REGION,NGNGDZBP00,2021,1147.88734948348
REGION,NGNGDZBP00,2022,1147.88734948348
REGION,NGNGDZBP00,2023,1147.88734948348
REGION,NGNGDZBP00,2024,1147.88734948348
REGION,NGNGDZBP00,2025,1147.88734948348
REGION,NGNGDZBP00,2026,1147.88734948348
REGION,NGNGDZBP00,2027,1147.88734948348
REGION,NGNGDZBP00,2028,1147.88734948348
REGION,NGNGDZBP00,2029,1147.88734948348
REGION,NGNGDZBP00,2030,1147.88734948348
REGION,NGNGDZBP00,2031,1147.88734948348
REGION,NGNGDZBP00,2032,1147.88734948348
REGION,NGNGDZBP00,2033,1147.88734948348
REGION,NGNGDZBP00,2034,1147.88734948348
REGION,NGNGDZBP00,2035,1147.88734948348
REGION,NGNGDZBP00,2036,1147.88734948348
REGION,NGNGDZBP00,2037,1147.88734948348
REGION,NGNGDZBP00,2038,1147.88734948348
REGION,NGNGDZBP00,2039,1147.88734948348
REGION,NGNGDZBP00,2040,1147.88734948348
REGION,NGNGDZBP00,2041,1147.88734948348
REGION,NGNGDZBP00,2042,1147.88734948348
REGION,NGNGDZBP00,2043,1147.88734948348
REGION,NGNGDZBP00,2044,1147.88734948348
REGION,NGNGDZBP00,2045,1147.88734948348
REGION,NGNGDZBP00,2046,1147.88734948348
REGION,NGNGDZBP00,2047,1147.88734948348
REGION,NGNGDZBP00,2048,1147.88734948348
REGION,NGNGDZBP00,2049,1147.88734948348
REGION,NGNGDZBP00,2050,1147.88734948348
REGION,NGNGDZBP00,2051,1147.88734948348
REGION,NGNGDZBP00,2052,1147.88734948348
REGION,NGNGDZBP00,2053,1147.88734948348
REGION,NGNGDZBP00,2054,1147.88734948348
REGION,NGNGDZBP00,2055,1147.88734948348
REGION,NGNGDZBP00,2056,1147.88734948348
REGION,NGNGDZBP00,2057,1147.88734948348
REGION,NGNGDZBP00,2058,1147.88734948348
REGION,NGNGDZBP00,2059,1147.88734948348
REGION,NGNGDZBP00,2060,1147.88734948348
REGION,NGNGDZBP00,2061,1147.88734948348
REGION,NGNGDZBP00,2062,1147.88734948348
REGION,NGNGDZBP00,2063,1147.88734948348
REGION,NGNGDZBP00,2064,1147.88734948348
REGION,NGNGDZBP00,2065,1147.88734948348
REGION,NGNGDZBP00,2066,1147.88734948348
REGION,NGNGDZBP00,2067,1147.88734948348
REGION,NGNGDZBP00,2068,1147.88734948348
REGION,NGNGDZBP00,2069,1147.88734948348
REGION,NGNGDZBP00,2070,1147.88734948348
REGION,NGNGGCP01N,2015,0.57476
REGION,NGNGGCP01N,2016,0.66476
REGION,NGNGGCP01N,2017,0.91676
REGION,NGNGGCP01N,2018,1.42676
REGION,NGNGGCP01N,2019,2.01676
REGION,NGNGGCP01N,2020,2.01676
REGION,NGNGGCP01N,2021,2.01676
REGION,NGNGGCP01N,2022,2.01676
REGION,NGNGGCP01N,2023,2.01676
REGION,NGNGGCP01N,2024,2.01676
REGION,NGNGGCP01N,2025,2.01676
REGION,NGNGGCP01N,2026,2.01676
REGION,NGNGGCP01N,2027,2.01676
REGION,NGNGGCP01N,2028,2.01676
REGION,NGNGGCP01N,2029,2.01676
REGION,NGNGGCP01N,2030,2.01676
REGION,NGNGGCP01N,2031,2.01676
REGION,NGNGGCP01N,2032,2.01676
REGION,NGNGGCP01N,2033,2.01676
REGION,NGNGGCP01N,2034,2.01676
REGION,NGNGGCP01N,2035,2.01676
REGION,NGNGGCP01N,2036,2.01676
REGION,NGNGGCP01N,2037,2.01676
REGION,NGNGGCP01N,2038,2.01676
REGION,NGNGGCP01N,2039,2.01676
REGION,NGNGGCP01N,2040,1.442
REGION,NGNGGCP01N,2041,1.352
REGION,NGNGGCP01N,2042,1.1
REGION,NGNGGCP01N,2043,0.59
REGION,NGNGGCP01N,2067,0.100217235468875
REGION,NGNGGCP01N,2068,0.100217235468875
REGION,NGNGGCP01N,2069,0.100217235468875
REGION,NGNGGCP01N,2070,0.100217235468875
REGION,NGNGGCP01O,2015,1.18868
REGION,NGNGGCP01O,2016,1.18868
REGION,NGNGGCP01O,2017,1.18868
REGION,NGNGGCP01O,2018,1.18868
REGION,NGNGGCP01O,2019,1.18868
REGION,NGNGGCP01O,2020,1.18868
REGION,NGNGGCP01O,2021,1.129246
REGION,NGNGGCP01O,2022,1.069812
REGION,NGNGGCP01O,2023,1.010378
REGION,NGNGGCP01O,2024,0.950944
REGION,NGNGGCP01O,2025,0.89151
REGION,NGNGGCP01O,2026,0.832076
REGION,NGNGGCP01O,2027,0.772642
REGION,NGNGGCP01O,2028,0.713208
REGION,NGNGGCP01O,2029,0.653774
REGION,NGNGGCP01O,2030,0.59434
REGION,NGNGGCP01O,2031,0.534906
REGION,NGNGGCP01O,2032,0.475472
REGION,NGNGGCP01O,2033,0.416038
REGION,NGNGGCP01O,2034,0.356604
REGION,NGNGGCP01O,2035,0.29717
REGION,NGNGGCP01O,2036,0.237736
REGION,NGNGGCP01O,2037,0.178302
REGION,NGNGGCP01O,2038,0.118868
REGION,NGNGGCP01O,2039,0.059434
REGION,NGNGGCP01O,2070,0.0
REGION,NGNGGCP02N,2070,0.0
REGION,NGNGGCP02O,2015,1.1309
REGION,NGNGGCP02O,2016,1.1309
REGION,NGNGGCP02O,2017,1.1309
REGION,NGNGGCP02O,2018,1.1309
REGION,NGNGGCP02O,2019,1.1309
