r,t,y,NewCapacity
REGION,SNSOC2P00X,2070,0.0
REGION,SNSOLAR00X,2015,0.154596290563095
REGION,SNSOLAR00X,2016,1.03963336074782
REGION,SNSOLAR00X,2020,0.0976344629004438
REGION,SNSOLAR00X,2021,5.51092561323256
REGION,SNSOLAR00X,2029,1.15592456819109
REGION,SNSOLAR00X,2030,0.679221768224866
REGION,SNSOLAR00X,2031,0.734940504340887
REGION,SNSOLAR00X,2032,0.795417601469357
REGION,SNSOLAR00X,2033,0.86038749050914
REGION,SNSOLAR00X,2034,0.930262079779148
REGION,SNSOLAR00X,2035,1.3631974202712
REGION,SNSOLAR00X,2036,1.23761606209134
REGION,SNSOLAR00X,2037,1.35992964385176
REGION,SNSOLAR00X,2038,1.32531355707093
REGION,SNSOLAR00X,2039,1.43073626700144
REGION,SNSOLAR00X,2040,1.57486767254539
REGION,SNSOLAR00X,2041,2.59446878976164
REGION,SNSOLAR00X,2042,1.44019000553325
REGION,SNSOLAR00X,2043,7.3187228329761
REGION,SNSOLAR00X,2045,7.41273208700687
REGION,SNSOLAR00X,2047,7.76578383721518
REGION,SNSOLAR00X,2049,3.46032858374374
REGION,SNSOLAR00X,2050,3.82014493878178
REGION,SNSOLAR00X,2051,2.09860850316892
REGION,SNSOLAR00X,2052,2.14050171112848
REGION,SNSOLAR00X,2053,2.23283741443102
REGION,SNSOLAR00X,2054,2.80758089331871
REGION,SNSOLAR00X,2055,7.21707585548725
REGION,SNSOLAR00X,2056,6.90713513011046
REGION,SNSOLAR00X,2057,6.64433055365444
REGION,SNSOLAR00X,2058,7.26900881815698
REGION,SNSOLAR00X,2059,7.16358610822645
REGION,SNSOLAR00X,2060,6.92182023978216
REGION,SNSOLAR00X,2061,0.488927972233725
REGION,SNSOLAR00X,2062,7.16115972924936
REGION,SNSOLAR00X,2063,6.3830834126305
REGION,SNSOLAR00X,2064,7.98044922866934
REGION,SNSOLAR00X,2066,5.31041137784759
REGION,SNSOLAR00X,2067,6.17722083502861
REGION,SNSOLAR00X,2068,3.2596947973214
REGION,SNSOLAR00X,2069,41.3857021171358
REGION,SNSOLAR00X,2070,999999815.38789
REGION,SNSOU1P03X,2070,0.0
REGION,SNSOV1F01X,2015,0.001
REGION,SNSOV1F01X,2016,0.032
REGION,SNSOV1F01X,2017,0.042
REGION,SNSOV1F01X,2020,0.00744971751974923
REGION,SNSOV1F01X,2021,0.392762040352897
REGION,SNSOV1F01X,2069,2.666137035464
REGION,SNSOV1F01X,2070,2.72828614934286
REGION,SNSOV2F01X,2029,0.0704623972983438
REGION,SNSOV2F01X,2030,0.0398919442261749
REGION,SNSOV2F01X,2031,0.0431308972878495
REGION,SNSOV2F01X,2032,0.0466464558334994
REGION,SNSOV2F01X,2033,0.0504231822219779
REGION,SNSOV2F01X,2034,0.054485020853388
REGION,SNSOV2F01X,2035,0.0804684103064461
REGION,SNSOV2F01X,2036,0.0984853922298341
REGION,SNSOV2F01X,2037,0.113762330417415
REGION,SNSOV2F01X,2038,0.0774495258132467
REGION,SNSOV2F01X,2039,0.0835777913286111
REGION,SNSOV2F01X,2040,0.0976317407609147
REGION,SNSOV2F01X,2041,0.471578415753951
REGION,SNSOV2F01X,2042,0.0837188377371346
REGION,SNSOV2F01X,2043,0.128948734242358
REGION,SNSOV2F01X,2044,0.296491636085816
REGION,SNSOV2F01X,2045,0.239601565868432
REGION,SNSOV2F01X,2046,0.191303601086405
REGION,SNSOV2F01X,2047,0.140915610601855
REGION,SNSOV2F01X,2048,0.310512599892336
REGION,SNSOV2F01X,2049,0.271612721982315
REGION,SNSOV2F01X,2050,0.261958541712242
REGION,SNSOV2F01X,2051,0.1651238732671
REGION,SNSOV2F01X,2052,0.171074701232743
REGION,SNSOV2F01X,2053,0.180218940055293
REGION,SNSOV2F01X,2054,0.217690853652243
REGION,SNSOV2F01X,2055,0.5
REGION,SNSOV2F01X,2056,0.5
REGION,SNSOV2F01X,2057,0.5
REGION,SNSOV2F01X,2058,0.5
REGION,SNSOV2F01X,2059,0.5
REGION,SNSOV2F01X,2060,0.5
REGION,SNSOV2F01X,2061,0.5
REGION,SNSOV2F01X,2062,0.5
REGION,SNSOV2F01X,2063,0.5
REGION,SNSOV2F01X,2064,0.5
REGION,SNSOV2F01X,2065,0.5
REGION,SNSOV2F01X,2066,0.5
REGION,SNSOV2F01X,2067,0.5
REGION,SNSOV2F01X,2068,0.5
REGION,SNSOV2F01X,2069,0.5
REGION,SNSOV2F01X,2070,0.5
REGION,SNUR00I00X,2070,999999999.0
REGION,SNUR00X00X,2070,999999999.0
REGION,SNWA00000X,2015,270.467344150132
REGION,SNWA00000X,2016,11.2718581132827
REGION,SNWA00000X,2019,86.6239657027155
REGION,SNWA00000X,2020,0.000273993562998953
REGION,SNWA00000X,2038,218.310520901387
REGION,SNWA00000X,2039,208.919966344515
REGION,SNWA00000X,2040,209.46162435075
REGION,SNWA00000X,2041,33.9792698938627
REGION,SNWA00000X,2042,186.60473292357
REGION,SNWA00000X,2043,96.3560048249292
REGION,SNWA00000X,2044,164.338788570401
REGION,SNWA00000X,2045,164.994234957108
REGION,SNWA00000X,2046,131.735329823043
REGION,SNWA00000X,2047,97.0371928935124
REGION,SNWA00000X,2048,213.824933397599
REGION,SNWA00000X,2049,138.51597259938
REGION,SNWA00000X,2050,152.919319324761
REGION,SNWA00000X,2051,84.006703666073
REGION,SNWA00000X,2052,83.7906373800179
REGION,SNWA00000X,2053,87.8496642681812
REGION,SNWA00000X,2054,112.414364626348
REGION,SNWA00000X,2055,59.8089630328195
REGION,SNWA00000X,2056,90.9372653724986
REGION,SNWA00000X,2057,149.83390335071
REGION,SNWA00000X,2058,79.1568439182843
REGION,SNWA00000X,2059,111.809851423213
REGION,SNWA00000X,2060,40.5220629675764
REGION,SNWA00000X,2061,0.000922220733173162
REGION,SNWA00000X,2062,1.22439726615903
REGION,SNWA00000X,2063,46.6310577455929
REGION,SNWA00000X,2064,88.1744446403518
REGION,SNWA00000X,2065,98.0447951847004
REGION,SNWA00000X,2066,90.254722433619
REGION,SNWA00000X,2067,76.1397932797081
REGION,SNWA00000X,2068,106.356531199997
REGION,SNWA00000X,2070,0.0
REGION,SNWIND000X,2015,0.965998825906591
REGION,SNWIND000X,2070,999999998.034001
REGION,SNWINDP00X,2019,0.15
REGION,SNWINDP00X,2070,0.0
REGION,SNWINDP01X,2070,0.0
REGION,SOBACKSTOP,2070,0.0
REGION,SOBIOFUELX,2070,0.0
REGION,SOBM00E00X,2015,10.653768115942
REGION,SOBM00E00X,2021,0.236750402576494
REGION,SOBM00E00X,2070,999999988.109482
REGION,SOBM00I00X,2070,999999999.0
REGION,SOBM00X00X,2015,266.56041921159
REGION,SOBM00X00X,2016,510.144542847122
REGION,SOBM00X00X,2020,650.395694451708
REGION,SOBM00X00X,2032,787.013400163126
REGION,SOBM00X00X,2034,4.65457660682944
REGION,SOBM00X00X,2053,742.077720836095
REGION,SOBM00X00X,2065,24.5713406249517
REGION,SOBM00X00X,2070,999999232.350938
REGION,SOBMCHC01N,2070,0.0
REGION,SOBMCHC02N,2070,0.0
REGION,SOBMCHC03N,2070,0.0
REGION,SOBMCHC04N,2070,0.0
REGION,SOBMCHP01N,2070,0.0
REGION,SOBMCHP01O,2070,0.0
REGION,SOBMCHP02N,2070,0.0
REGION,SOBMCHP02O,2070,0.0
REGION,SOBMCHP03N,2070,0.0
REGION,SOBMCHP03O,2070,0.0
REGION,SOBMCHP04N,2070,0.0
REGION,SOBMCHP04O,2070,0.0
REGION,SOCH00I00X,2070,999999999.0
REGION,SOCO00I00X,2022,0.79205250639574
REGION,SOCO00I00X,2070,999999998.207947
REGION,SOCO00P00X,2015,999999999.0
REGION,SOCO00P00X,2016,999999999.0
REGION,SOCO00P00X,2017,999999999.0
REGION,SOCO00P00X,2018,999999999.0
REGION,SOCO00P00X,2019,999999999.0
REGION,SOCO00P00X,2020,999999999.0
REGION,SOCO00P00X,2021,999999999.0
REGION,SOCO00P00X,2022,999999999.0
REGION,SOCO00P00X,2023,999999999.0
REGION,SOCO00P00X,2024,999999999.0
REGION,SOCO00P00X,2025,999999999.0
REGION,SOCO00P00X,2026,999999999.0
REGION,SOCO00P00X,2027,999999999.0
REGION,SOCO00P00X,2028,999999999.0
REGION,SOCO00P00X,2029,999999999.0
REGION,SOCO00P00X,2030,999999999.0
REGION,SOCO00P00X,2031,999999999.0
REGION,SOCO00P00X,2032,999999999.0
REGION,SOCO00P00X,2033,999999999.0
REGION,SOCO00P00X,2034,999999999.0
REGION,SOCO00P00X,2035,999999999.0
REGION,SOCO00P00X,2036,999999999.0
REGION,SOCO00P00X,2037,999999999.0
REGION,SOCO00P00X,2038,999999999.0
REGION,SOCO00P00X,2039,999999999.0
REGION,SOCO00P00X,2040,999999999.0
REGION,SOCO00P00X,2041,999999999.0
REGION,SOCO00P00X,2042,999999999.0
REGION,SOCO00P00X,2043,999999999.0
REGION,SOCO00P00X,2044,999999999.0
REGION,SOCO00P00X,2045,999999999.0
REGION,SOCO00P00X,2046,999999999.0
REGION,SOCO00P00X,2047,999999999.0
REGION,SOCO00P00X,2048,999999999.0
REGION,SOCO00P00X,2049,999999999.0
REGION,SOCO00P00X,2050,999999999.0
REGION,SOCO00P00X,2051,999999999.0
REGION,SOCO00P00X,2052,999999999.0
REGION,SOCO00P00X,2053,999999999.0
REGION,SOCO00P00X,2054,999999999.0
REGION,SOCO00P00X,2055,999999999.0
REGION,SOCO00P00X,2056,999999999.0
REGION,SOCO00P00X,2057,999999999.0
REGION,SOCO00P00X,2058,999999999.0
REGION,SOCO00P00X,2059,999999999.0
REGION,SOCO00P00X,2060,999999999.0
REGION,SOCO00P00X,2061,999999999.0
REGION,SOCO00P00X,2062,999999999.0
REGION,SOCO00P00X,2063,999999999.0
REGION,SOCO00P00X,2064,999999999.0
REGION,SOCO00P00X,2065,999999999.0
REGION,SOCO00P00X,2066,999999999.0
REGION,SOCO00P00X,2067,999999999.0
REGION,SOCO00P00X,2068,999999999.0
REGION,SOCO00P00X,2069,999999999.0
REGION,SOCO00P00X,2070,999999999.0
REGION,SOCO00X00X,2070,999999999.0
REGION,SOCOSCC01N,2070,0.0
REGION,SOCOSCC02N,2070,0.0
REGION,SOCOSCC03N,2070,0.0
REGION,SOCOSCC04N,2070,0.0
REGION,SOCOSCP01N,2070,0.0
REGION,SOCOSCP01O,2070,0.0
REGION,SOCOSCP02N,2070,0.0
REGION,SOCOSCP02O,2070,0.0
REGION,SOCOSCP03N,2070,0.0
REGION,SOCOSCP03O,2070,0.0
REGION,SOCOSCP04N,2023,0.0104208103271269
REGION,SOCOSCP04N,2070,0.0
REGION,SOCOSCP04O,2070,0.0
REGION,SOCR00I00X,2066,999999999.0
REGION,SOCR00I00X,2070,0.0
REGION,SOCR00P00X,2070,999999999.0
REGION,SOCR00X00X,2070,999999999.0
REGION,SOCRUDPROX,2070,0.0
REGION,SOCRUDRE1X,2015,999999.0
REGION,SOCRUDRE1X,2016,999999.0
REGION,SOCRUDRE1X,2017,999999.0
REGION,SOCRUDRE1X,2018,999999.0
REGION,SOCRUDRE1X,2019,999999.0
REGION,SOCRUDRE1X,2020,999999.0
REGION,SOCRUDRE1X,2021,999999.0
REGION,SOCRUDRE1X,2022,999999.0
REGION,SOCRUDRE1X,2023,999999.0
REGION,SOCRUDRE1X,2024,999999.0
REGION,SOCRUDRE1X,2025,999999.0
REGION,SOCRUDRE1X,2026,999999.0
REGION,SOCRUDRE1X,2027,999999.0
REGION,SOCRUDRE1X,2028,999999.0
REGION,SOCRUDRE1X,2029,999999.0
REGION,SOCRUDRE1X,2030,999999.0
REGION,SOCRUDRE1X,2031,999999.0
REGION,SOCRUDRE1X,2032,999999.0
REGION,SOCRUDRE1X,2033,999999.0
REGION,SOCRUDRE1X,2034,999999.0
REGION,SOCRUDRE1X,2035,999999.0
REGION,SOCRUDRE1X,2036,999999.0
REGION,SOCRUDRE1X,2037,999999.0
REGION,SOCRUDRE1X,2038,999999.0
REGION,SOCRUDRE1X,2039,999999.0
REGION,SOCRUDRE1X,2040,999999.0
REGION,SOCRUDRE1X,2041,999999.0
REGION,SOCRUDRE1X,2042,999999.0
REGION,SOCRUDRE1X,2043,999999.0
REGION,SOCRUDRE1X,2044,999999.0
REGION,SOCRUDRE1X,2045,999999.0
REGION,SOCRUDRE1X,2046,999999.0
REGION,SOCRUDRE1X,2047,999999.0
REGION,SOCRUDRE1X,2048,999999.0
REGION,SOCRUDRE1X,2049,999999.0
REGION,SOCRUDRE1X,2050,999999.0
REGION,SOCRUDRE1X,2051,999999.0
REGION,SOCRUDRE1X,2052,999999.0
REGION,SOCRUDRE1X,2053,999999.0
REGION,SOCRUDRE1X,2054,999999.0
REGION,SOCRUDRE1X,2055,999999.0
REGION,SOCRUDRE1X,2056,999999.0
REGION,SOCRUDRE1X,2057,999999.0
REGION,SOCRUDRE1X,2058,999999.0
REGION,SOCRUDRE1X,2059,999999.0
REGION,SOCRUDRE1X,2060,999999.0
REGION,SOCRUDRE1X,2061,999999.0
REGION,SOCRUDRE1X,2062,999999.0
REGION,SOCRUDRE1X,2063,999999.0
REGION,SOCRUDRE1X,2064,999999.0
REGION,SOCRUDRE1X,2065,999999.0
REGION,SOCRUDRE1X,2066,999999.0
REGION,SOCRUDRE1X,2067,999999.0
REGION,SOCRUDRE1X,2068,999999.0
REGION,SOCRUDRE1X,2069,999999.0
REGION,SOCRUDRE1X,2070,999999.0
REGION,SOCRUDRE2X,2015,999999.0
REGION,SOCRUDRE2X,2016,999999.0
REGION,SOCRUDRE2X,2017,999999.0
REGION,SOCRUDRE2X,2018,999999.0
REGION,SOCRUDRE2X,2019,999999.0
REGION,SOCRUDRE2X,2020,999999.0
REGION,SOCRUDRE2X,2021,999999.0
REGION,SOCRUDRE2X,2022,999999.0
REGION,SOCRUDRE2X,2023,999999.0
REGION,SOCRUDRE2X,2024,999999.0
REGION,SOCRUDRE2X,2025,999999.0
REGION,SOCRUDRE2X,2026,999999.0
REGION,SOCRUDRE2X,2027,999999.0
REGION,SOCRUDRE2X,2028,999999.0
REGION,SOCRUDRE2X,2029,999999.0
REGION,SOCRUDRE2X,2030,999999.0
REGION,SOCRUDRE2X,2031,999999.0
REGION,SOCRUDRE2X,2032,999999.0
REGION,SOCRUDRE2X,2033,999999.0
REGION,SOCRUDRE2X,2034,999999.0
REGION,SOCRUDRE2X,2035,999999.0
REGION,SOCRUDRE2X,2036,999999.0
REGION,SOCRUDRE2X,2037,999999.0
REGION,SOCRUDRE2X,2038,999999.0
REGION,SOCRUDRE2X,2039,999999.0
REGION,SOCRUDRE2X,2040,999999.0
REGION,SOCRUDRE2X,2041,999999.0
REGION,SOCRUDRE2X,2042,999999.0
REGION,SOCRUDRE2X,2043,999999.0
REGION,SOCRUDRE2X,2044,999999.0
REGION,SOCRUDRE2X,2045,999999.0
REGION,SOCRUDRE2X,2046,999999.0
REGION,SOCRUDRE2X,2047,999999.0
REGION,SOCRUDRE2X,2048,999999.0
REGION,SOCRUDRE2X,2049,999999.0
REGION,SOCRUDRE2X,2050,999999.0
REGION,SOCRUDRE2X,2051,999999.0
REGION,SOCRUDRE2X,2052,999999.0
REGION,SOCRUDRE2X,2053,999999.0
REGION,SOCRUDRE2X,2054,999999.0
REGION,SOCRUDRE2X,2055,999999.0
REGION,SOCRUDRE2X,2056,999999.0
REGION,SOCRUDRE2X,2057,999999.0
REGION,SOCRUDRE2X,2058,999999.0
REGION,SOCRUDRE2X,2059,999999.0
REGION,SOCRUDRE2X,2060,999999.0
REGION,SOCRUDRE2X,2061,999999.0
REGION,SOCRUDRE2X,2062,999999.0
REGION,SOCRUDRE2X,2063,999999.0
REGION,SOCRUDRE2X,2064,999999.0
REGION,SOCRUDRE2X,2065,999999.0
REGION,SOCRUDRE2X,2066,999999.0
REGION,SOCRUDRE2X,2067,999999.0
REGION,SOCRUDRE2X,2068,999999.0
REGION,SOCRUDRE2X,2069,999999.0
REGION,SOCRUDRE2X,2070,999999.0
REGION,SOEL00T00X,2021,0.25609889779432
REGION,SOEL00T00X,2025,0.0526044678226936
REGION,SOEL00T00X,2030,0.0160163062666383
REGION,SOEL00T00X,2032,0.00835565510694086
REGION,SOEL00T00X,2033,0.0226192319234984
REGION,SOEL00T00X,2034,0.0210176754424834
REGION,SOEL00T00X,2036,0.00722905678765345
REGION,SOEL00T00X,2040,0.0939564828702821
REGION,SOEL00T00X,2043,0.0334710124719722
REGION,SOEL00T00X,2044,0.0740733906278734
REGION,SOEL00T00X,2045,0.00979556170749929
REGION,SOEL00T00X,2047,0.00485267484073426
REGION,SOEL00T00X,2048,0.0746302036759996
REGION,SOEL00T00X,2049,0.093672649938593
REGION,SOEL00T00X,2050,0.102237689356293
REGION,SOEL00T00X,2051,0.0905532965268531
REGION,SOEL00T00X,2052,0.0940748294016922
REGION,SOEL00T00X,2053,0.0941444895392318
REGION,SOEL00T00X,2054,0.105430078617244
REGION,SOEL00T00X,2055,0.0849936765678873
REGION,SOEL00T00X,2056,0.0917752576514093
REGION,SOEL00T00X,2057,0.102056927109819
REGION,SOEL00T00X,2058,0.115309350340792
REGION,SOEL00T00X,2059,0.1253605927056
REGION,SOEL00T00X,2060,0.141705084102484
REGION,SOEL00T00X,2061,0.110987709381512
REGION,SOEL00T00X,2062,0.117478395133207
REGION,SOEL00T00X,2063,0.113424674183522
REGION,SOEL00T00X,2064,0.104712009830711
REGION,SOEL00T00X,2065,0.113247064010613
REGION,SOEL00T00X,2066,0.189543502759494
REGION,SOEL00T00X,2067,0.208733163083813
REGION,SOEL00T00X,2068,0.159215599660297
REGION,SOEL00T00X,2069,0.180092080924373
REGION,SOEL00T00X,2070,0.1920158228228
REGION,SOEL00TDTX,2021,0.243293953504602
REGION,SOEL00TDTX,2025,0.0499742444315608
REGION,SOEL00TDTX,2030,0.0152154909533063
REGION,SOEL00TDTX,2032,0.00793787235159388
REGION,SOEL00TDTX,2033,0.0214882703273234
REGION,SOEL00TDTX,2034,0.0199667916703592
REGION,SOEL00TDTX,2036,0.0068676039482708
REGION,SOEL00TDTX,2040,0.0892586587267679
REGION,SOEL00TDTX,2043,0.0317974618483736
REGION,SOEL00TDTX,2044,0.0703697210964799
REGION,SOEL00TDTX,2045,0.00930578362212431
REGION,SOEL00TDTX,2047,0.00461004109869745
REGION,SOEL00TDTX,2048,0.0708986934921996
REGION,SOEL00TDTX,2049,0.0889890174416634
REGION,SOEL00TDTX,2050,0.0971258048884781
REGION,SOEL00TDTX,2051,0.0860256317005049
REGION,SOEL00TDTX,2052,0.0893710879316071
REGION,SOEL00TDTX,2053,0.0894372650622761
REGION,SOEL00TDTX,2054,0.100158574686374
REGION,SOEL00TDTX,2055,0.0807439927394917
REGION,SOEL00TDTX,2056,0.0871864947688388
REGION,SOEL00TDTX,2057,0.0969540807543272
REGION,SOEL00TDTX,2058,0.109543882823752
REGION,SOEL00TDTX,2059,0.11909256307032
REGION,SOEL00TDTX,2060,0.134619829897359
REGION,SOEL00TDTX,2061,0.105438323912435
REGION,SOEL00TDTX,2062,0.111604475376546
REGION,SOEL00TDTX,2063,0.107753440474358
REGION,SOEL00TDTX,2064,0.0994764093391747
REGION,SOEL00TDTX,2065,0.107584710810082
REGION,SOEL00TDTX,2066,0.18006632762152
REGION,SOEL00TDTX,2067,0.198296504929623
REGION,SOEL00TDTX,2068,0.151254819677282
REGION,SOEL00TDTX,2069,0.171087476878154
REGION,SOEL00TDTX,2070,0.18241503168166
REGION,SOETHANOLX,2070,999999999.0
REGION,SOFW00P00X,2015,999999999.0
REGION,SOFW00P00X,2016,999999999.0
REGION,SOFW00P00X,2017,999999999.0
REGION,SOFW00P00X,2018,999999999.0
REGION,SOFW00P00X,2019,999999999.0
REGION,SOFW00P00X,2020,999999999.0
REGION,SOFW00P00X,2021,999999999.0
REGION,SOFW00P00X,2022,999999999.0
REGION,SOFW00P00X,2023,999999999.0
REGION,SOFW00P00X,2024,999999999.0
REGION,SOFW00P00X,2025,999999999.0
REGION,SOFW00P00X,2026,999999999.0
REGION,SOFW00P00X,2027,999999999.0
REGION,SOFW00P00X,2028,999999999.0
REGION,SOFW00P00X,2029,999999999.0
REGION,SOFW00P00X,2030,999999999.0
REGION,SOFW00P00X,2031,999999999.0
REGION,SOFW00P00X,2032,999999999.0
REGION,SOFW00P00X,2033,999999999.0
REGION,SOFW00P00X,2034,999999999.0
REGION,SOFW00P00X,2035,999999999.0
REGION,SOFW00P00X,2036,999999999.0
REGION,SOFW00P00X,2037,999999999.0
REGION,SOFW00P00X,2038,999999999.0
REGION,SOFW00P00X,2039,999999999.0
REGION,SOFW00P00X,2040,999999999.0
REGION,SOFW00P00X,2041,999999999.0
REGION,SOFW00P00X,2042,999999999.0
REGION,SOFW00P00X,2043,999999999.0
REGION,SOFW00P00X,2044,999999999.0
REGION,SOFW00P00X,2045,999999999.0
REGION,SOFW00P00X,2046,999999999.0
REGION,SOFW00P00X,2047,999999999.0
REGION,SOFW00P00X,2048,999999999.0
REGION,SOFW00P00X,2049,999999999.0
REGION,SOFW00P00X,2050,999999999.0
REGION,SOFW00P00X,2051,999999999.0
REGION,SOFW00P00X,2052,999999999.0
REGION,SOFW00P00X,2053,999999999.0
REGION,SOFW00P00X,2054,999999999.0
REGION,SOFW00P00X,2055,999999999.0
REGION,SOFW00P00X,2056,999999999.0
REGION,SOFW00P00X,2057,999999999.0
REGION,SOFW00P00X,2058,999999999.0
REGION,SOFW00P00X,2059,999999999.0
REGION,SOFW00P00X,2060,999999999.0
REGION,SOFW00P00X,2061,999999999.0
REGION,SOFW00P00X,2062,999999999.0
REGION,SOFW00P00X,2063,999999999.0
REGION,SOFW00P00X,2064,999999999.0
REGION,SOFW00P00X,2065,999999999.0
REGION,SOFW00P00X,2066,999999999.0
REGION,SOFW00P00X,2067,999999999.0
REGION,SOFW00P00X,2068,999999999.0
REGION,SOFW00P00X,2069,999999999.0
REGION,SOFW00P00X,2070,999999999.0
REGION,SOHE00T00X,2070,0.0
REGION,SOHF00I00X,2015,0.583873830940812
REGION,SOHF00I00X,2016,1.64408500711805
REGION,SOHF00I00X,2018,0.210931545752952
REGION,SOHF00I00X,2019,0.273203852971671
REGION,SOHF00I00X,2020,0.72924294528718
REGION,SOHF00I00X,2021,0.135758574475222
REGION,SOHF00I00X,2022,0.141209717003705
REGION,SOHF00I00X,2023,0.299325511211738
REGION,SOHF00I00X,2025,0.589126321089
REGION,SOHF00I00X,2026,0.186743501339306
REGION,SOHF00I00X,2027,0.177132077187591
REGION,SOHF00I00X,2028,0.201018072274464
REGION,SOHF00I00X,2029,0.208999480177886
REGION,SOHF00I00X,2030,0.198331817914258
REGION,SOHF00I00X,2031,0.505868808032079
REGION,SOHF00I00X,2034,2.86146975229517
REGION,SOHF00I00X,2040,0.146130265865841
REGION,SOHF00I00X,2046,0.278074410999053
REGION,SOHF00I00X,2047,0.25418541583235
REGION,SOHF00I00X,2048,0.272669803093654
REGION,SOHF00I00X,2049,0.269223035157752
REGION,SOHF00I00X,2050,0.000933616851574559
REGION,SOHF00I00X,2054,1.29741159367882
REGION,SOHF00I00X,2055,0.822218282031347
REGION,SOHF00I00X,2058,0.287115267837709
REGION,SOHF00I00X,2059,0.323060541997279
REGION,SOHF00I00X,2060,0.301424021236166
REGION,SOHF00I00X,2061,0.248282764212044
REGION,SOHF00I00X,2062,0.268496491799909
REGION,SOHF00I00X,2063,0.289725118567124
REGION,SOHF00I00X,2064,0.279628660929975
REGION,SOHF00I00X,2065,1.92181040741381
REGION,SOHF00I00X,2066,0.365387211012838
REGION,SOHF00I00X,2067,0.668232990537266
REGION,SOHF00I00X,2070,999999981.759669
REGION,SOHF00P00X,2015,2.22795883805886
REGION,SOHF00P00X,2018,0.210931545752952
REGION,SOHF00P00X,2019,0.273203852971671
REGION,SOHF00P00X,2020,0.72924294528718
REGION,SOHF00P00X,2021,0.135758574475222
REGION,SOHF00P00X,2022,0.141209717003706
REGION,SOHF00P00X,2023,0.299325511211737
REGION,SOHF00P00X,2025,0.589126321089
REGION,SOHF00P00X,2026,0.186743501339308
REGION,SOHF00P00X,2027,0.177132077187592
REGION,SOHF00P00X,2028,0.201018072274463
REGION,SOHF00P00X,2029,0.208999480177886
REGION,SOHF00P00X,2030,0.19833181791426
REGION,SOHF00P00X,2031,0.505868808032079
REGION,SOHF00P00X,2034,2.86146975229517
REGION,SOHF00P00X,2040,0.146130265865841
REGION,SOHF00P00X,2046,0.278074410999051
REGION,SOHF00P00X,2047,0.254185415832354
REGION,SOHF00P00X,2048,0.272669803093656
REGION,SOHF00P00X,2049,0.269223035157748
REGION,SOHF00P00X,2050,0.000933616851574115
REGION,SOHF00P00X,2054,1.29741159367883
REGION,SOHF00P00X,2055,0.822218282031347
REGION,SOHF00P00X,2058,0.287115267837708
REGION,SOHF00P00X,2059,0.323060541997279
REGION,SOHF00P00X,2060,0.301424021236168
REGION,SOHF00P00X,2061,0.248282764212043
REGION,SOHF00P00X,2062,0.268496491799905
REGION,SOHF00P00X,2063,0.289725118567128
REGION,SOHF00P00X,2064,0.279628660929976
REGION,SOHF00P00X,2065,1.9218104074138
REGION,SOHF00P00X,2066,0.365387211012874
REGION,SOHF00P00X,2067,0.668232990537231
REGION,SOHF00P00X,2070,999999981.759669
REGION,SOHFGCP01N,2070,0.0
REGION,SOHFGCP01O,2070,0.0
REGION,SOHFGCP02N,2070,0.0
REGION,SOHFGCP02O,2070,0.0
REGION,SOHFGCP03N,2070,0.0
REGION,SOHFGCP03O,2070,0.0
REGION,SOHFGCP04N,2070,0.0
REGION,SOHFGCP04O,2070,0.0
REGION,SOHYDMS01X,2070,0.0
REGION,SOHYDMS02X,2070,0.0
REGION,SOHYDMS03X,2070,0.0
REGION,SOLF00I00X,2015,13.8859448114111
REGION,SOLF00I00X,2016,0.751332912175488
REGION,SOLF00I00X,2017,26.5384640555449
REGION,SOLF00I00X,2018,25.905425419493
REGION,SOLF00I00X,2019,13.0438745568459
REGION,SOLF00I00X,2020,9.50726357194785
REGION,SOLF00I00X,2021,8.43326983213476
REGION,SOLF00I00X,2022,14.8187562264218
REGION,SOLF00I00X,2031,40.7796756565772
REGION,SOLF00I00X,2032,10.0620339516651
REGION,SOLF00I00X,2035,3.18608312418894
REGION,SOLF00I00X,2036,0.881806760875186
REGION,SOLF00I00X,2041,1.95053582613797
REGION,SOLF00I00X,2043,3.61367011464588
REGION,SOLF00I00X,2046,1.12299358639166
REGION,SOLF00I00X,2047,25.3369210129207
REGION,SOLF00I00X,2049,5.18071613151639
REGION,SOLF00I00X,2056,0.974197956041998
REGION,SOLF00I00X,2068,19.0370755381577
REGION,SOLF00I00X,2069,3.79138514932139
REGION,SOLF00I00X,2070,999999770.198574
REGION,SOLF00P00X,2015,5.4742788957462
REGION,SOLF00P00X,2016,0.803772464722788
REGION,SOLF00P00X,2017,17.9342607648089
REGION,SOLF00P00X,2018,16.8500186540208
REGION,SOLF00P00X,2020,5.18701387138028
REGION,SOLF00P00X,2021,34.6436429279803
REGION,SOLF00P00X,2022,21.9723115634068
REGION,SOLF00P00X,2025,6.06515314265891
REGION,SOLF00P00X,2026,3.7968310720598
REGION,SOLF00P00X,2029,0.157048029190051
REGION,SOLF00P00X,2031,47.473345793258
REGION,SOLF00P00X,2034,3.18608312418895
REGION,SOLF00P00X,2038,4.25017057585946
REGION,SOLF00P00X,2041,1.95053582613793
REGION,SOLF00P00X,2043,3.61367011464591
REGION,SOLF00P00X,2046,1.12299358639166
REGION,SOLF00P00X,2047,25.3369210129207
REGION,SOLF00P00X,2049,5.18071613151641
REGION,SOLF00P00X,2056,0.974197956041969
REGION,SOLF00P00X,2068,19.0370755381577
REGION,SOLF00P00X,2069,3.79138514932052
